board,rep,strategy,n_lots,n_open_excl,mean_net_pct,win_rate,net_won_mean,n_replaced,n_dropped,dup_pi,dup_real
b1,17,book_pullback_ma20,17889,127,-0.04314,0.402985,-415,8800,0,976,8911
b1,18,book_pullback_ma20,17907,109,0.062234,0.394315,654,8517,0,968,8639
b1,19,book_pullback_ma20,17899,117,-0.294205,0.401307,-2898,8484,0,970,8608
b1,20,book_pullback_ma20,17885,131,-0.161806,0.400447,-1590,8698,0,1000,8788
b1,21,book_pullback_ma20,17884,132,0.095064,0.40019,965,8511,0,977,8642
b1,22,book_pullback_ma20,17879,137,-0.152328,0.400861,-1480,8594,0,982,8681
b1,23,book_pullback_ma20,17909,107,-0.173096,0.407002,-1734,8676,0,982,8776
b1,24,book_pullback_ma20,17892,124,-0.15364,0.405377,-1534,8680,0,951,8774
b1,25,book_pullback_ma20,17890,126,-0.11812,0.396982,-1147,8737,0,996,8845
b1,26,book_pullback_ma20,17885,131,-0.136469,0.397093,-1337,8569,0,977,8674
b1,27,book_pullback_ma20,17881,135,-0.133451,0.402942,-1306,8682,0,971,8782
b1,28,book_pullback_ma20,17913,103,-0.247954,0.395746,-2457,8853,0,977,8951
b1,29,book_pullback_ma20,17889,127,0.089987,0.40483,941,8745,0,967,8836
b1,30,book_pullback_ma20,17911,105,0.046931,0.396739,535,8589,0,984,8684
b1,31,book_pullback_ma20,17897,119,0.174097,0.40057,1806,8658,0,987,8742
b1,32,book_pullback_ma20,17916,100,-0.211426,0.397354,-2070,8868,0,984,8939
b1,33,book_pullback_ma20,17882,134,0.113567,0.402304,1146,8534,0,980,8663
b1,34,book_pullback_ma20,17909,107,-0.346412,0.400581,-3435,8630,0,970,8740
b1,35,book_pullback_ma20,17882,134,-0.098043,0.402751,-945,8698,0,975,8798
b1,36,book_pullback_ma20,17891,125,-0.058403,0.404561,-611,8604,0,1005,8718
b1,37,book_pullback_ma20,17887,129,0.210719,0.406049,2129,8594,0,1004,8695
b1,38,book_pullback_ma20,17882,134,-0.144557,0.39688,-1412,8493,0,990,8584
b1,39,book_pullback_ma20,17887,129,-0.095806,0.399564,-936,8779,0,1009,8891
b1,40,book_pullback_ma20,17886,130,-0.074309,0.404562,-692,8706,0,966,8772
b1,41,book_pullback_ma20,17904,112,-0.105197,0.400469,-987,8880,0,958,8981
b1,42,book_pullback_ma20,17887,129,-0.301613,0.396992,-2976,8470,0,990,8571
b1,43,book_pullback_ma20,17883,133,-0.064887,0.400157,-620,8421,0,990,8550
b1,44,book_pullback_ma20,17893,123,-0.018592,0.410887,-181,8706,0,970,8799
b1,45,book_pullback_ma20,17899,117,-0.193418,0.39762,-1890,8802,0,982,8889
b1,46,book_pullback_ma20,17877,139,-0.142313,0.405437,-1429,8586,0,978,8704
b1,47,book_pullback_ma20,17905,111,0.290586,0.402066,2908,8565,0,961,8674
b1,48,book_pullback_ma20,17912,104,-0.066817,0.397387,-659,8653,0,977,8745
b1,49,book_pullback_ma20,17892,124,-0.109135,0.400458,-1056,8518,0,976,8633
b1,50,book_pullback_ma20,17894,122,-0.362186,0.398513,-3589,8867,0,995,8963
b1,51,book_pullback_ma20,17881,135,-0.228412,0.400593,-2252,8601,0,988,8723
b1,52,book_pullback_ma20,17890,126,-0.250345,0.40408,-2488,8611,0,980,8731
b1,53,book_pullback_ma20,17879,137,-0.066982,0.401924,-649,8569,0,996,8679
b1,54,book_pullback_ma20,17912,104,-0.198901,0.399006,-1970,8541,0,974,8663
b1,55,book_pullback_ma20,17893,123,-0.195457,0.393897,-1946,8963,0,965,9049
b1,56,book_pullback_ma20,17918,98,-0.191941,0.403896,-1893,8525,0,973,8625
b1,57,book_pullback_ma20,17903,113,-0.128651,0.400324,-1264,8747,0,973,8864
b1,58,book_pullback_ma20,17882,134,0.003707,0.405715,74,8530,0,981,8643
b1,59,book_pullback_ma20,17887,129,-0.026711,0.400514,-248,8742,0,963,8822
b1,60,book_pullback_ma20,17897,119,-0.185869,0.39772,-1797,8856,0,988,8916
b1,61,book_pullback_ma20,17887,129,0.188162,0.398502,1925,8599,0,998,8711
b1,62,book_pullback_ma20,17904,112,-0.112336,0.402368,-1099,8620,0,953,8739
b1,63,book_pullback_ma20,17891,125,0.32354,0.402437,3270,8653,0,984,8768
b1,64,book_pullback_ma20,17888,128,-0.090541,0.402113,-884,8821,0,960,8893
b1,65,book_pullback_ma20,17909,107,0.023743,0.405997,274,8591,0,976,8688
b1,66,book_pullback_ma20,17897,119,0.001593,0.406716,54,8504,0,990,8632
b1,67,book_pullback_ma20,17893,123,-0.145063,0.399653,-1454,8676,0,977,8780
b1,68,book_pullback_ma20,17888,128,-0.169285,0.399597,-1630,8744,0,976,8835
b1,69,book_pullback_ma20,17901,115,-0.050371,0.407743,-491,8695,0,998,8822
b1,70,book_pullback_ma20,17891,125,-0.125158,0.405623,-1260,8745,0,971,8840
b1,71,book_pullback_ma20,17904,112,-0.095285,0.40382,-949,8378,0,962,8476
b1,72,book_pullback_ma20,17898,118,-0.149562,0.405576,-1479,8486,0,993,8614
b1,73,book_pullback_ma20,17896,120,-0.122515,0.401766,-1197,8809,0,991,8912
b1,74,book_pullback_ma20,17896,120,-0.13803,0.402213,-1352,8627,0,983,8720
b1,75,book_pullback_ma20,17897,119,-0.16415,0.404872,-1622,8574,0,994,8684
b1,76,book_pullback_ma20,17874,142,-0.038946,0.40724,-372,8617,0,983,8706
b1,77,book_pullback_ma20,17884,132,-0.011692,0.406005,-113,8722,0,973,8817
b1,78,book_pullback_ma20,17888,128,-0.287238,0.398144,-2842,8790,0,995,8878
b1,79,book_pullback_ma20,17898,118,0.085673,0.4039,858,8723,0,1023,8811
b1,80,book_pullback_ma20,17893,123,-0.148498,0.400212,-1461,8566,0,988,8667
b1,81,book_pullback_ma20,17885,131,-0.318411,0.395471,-3149,8685,0,980,8784
b1,82,book_pullback_ma20,17900,116,-0.077045,0.403631,-766,8562,0,964,8657
b1,83,book_pullback_ma20,17896,120,0.167151,0.4116,1672,8558,0,991,8646
b1,84,book_pullback_ma20,17898,118,0.05608,0.399151,550,8748,0,972,8842
b1,85,book_pullback_ma20,17899,117,-0.072443,0.401698,-660,8690,0,983,8789
b1,86,book_pullback_ma20,17891,125,-0.235321,0.396512,-2296,8640,0,988,8720
b1,87,book_pullback_ma20,17915,101,0.135477,0.406754,1387,8554,0,1009,8649
b1,88,book_pullback_ma20,17896,120,-0.181533,0.400704,-1788,8701,0,978,8789
b1,89,book_pullback_ma20,17883,133,-0.101308,0.403288,-972,8359,0,1002,8478
b1,90,book_pullback_ma20,17905,111,-0.116701,0.402011,-1184,8866,0,977,8945
b1,91,book_pullback_ma20,17899,117,0.014421,0.40209,149,8571,0,972,8688
b1,92,book_pullback_ma20,17895,121,-0.114145,0.410003,-1132,8709,0,980,8805
b1,93,book_pullback_ma20,17897,119,0.114225,0.409286,1154,8681,0,990,8776
b1,94,book_pullback_ma20,17907,109,0.003073,0.40258,12,8664,0,996,8789
b1,95,book_pullback_ma20,17890,126,-0.091843,0.395305,-877,8788,0,971,8898
b1,96,book_pullback_ma20,17914,102,-0.135701,0.39645,-1303,8689,0,971,8804
b1,97,book_pullback_ma20,17886,130,0.024213,0.397741,280,8508,0,987,8634
b1,98,book_pullback_ma20,17894,122,-0.208033,0.40399,-2044,8648,0,987,8756
b1,99,book_pullback_ma20,17906,110,-0.097987,0.400927,-932,8745,0,983,8856
b1,100,book_pullback_ma20,17907,109,-0.334057,0.389848,-3303,8569,0,1004,8683
b1,101,book_pullback_ma20,17883,133,-0.0705,0.40586,-687,8700,0,969,8786
b1,102,book_pullback_ma20,17883,133,-0.200444,0.404798,-1966,8806,0,962,8882
b1,103,book_pullback_ma20,17902,114,-0.170891,0.402357,-1670,8410,0,977,8522
b1,104,book_pullback_ma20,17891,125,0.106462,0.399083,1081,8435,0,988,8565
b1,105,book_pullback_ma20,17891,125,-0.126099,0.404673,-1244,8636,0,998,8750
b1,106,book_pullback_ma20,17899,117,-0.1173,0.398011,-1133,8728,0,985,8848
b1,107,book_pullback_ma20,17894,122,0.015642,0.404046,192,8765,0,983,8878
b1,108,book_pullback_ma20,17900,116,0.406577,0.407486,4072,8529,0,977,8656
b1,109,book_pullback_ma20,17899,117,-0.211647,0.398961,-2089,8831,0,989,8981
b1,110,book_pullback_ma20,17897,119,-0.152853,0.403755,-1486,8568,0,991,8669
b1,111,book_pullback_ma20,17902,114,0.024232,0.411686,214,8494,0,989,8599
b1,112,book_pullback_ma20,17893,123,0.068091,0.404516,676,8764,0,959,8849
b1,113,book_pullback_ma20,17895,121,-0.172706,0.405421,-1681,8642,0,987,8760
b1,114,book_pullback_ma20,17882,134,0.168672,0.404205,1718,8558,0,990,8696
b1,115,book_pullback_ma20,17890,126,-0.137673,0.407434,-1380,8434,0,991,8548
b1,116,book_pullback_ma20,17887,129,-0.18491,0.397887,-1802,8599,0,994,8709
b1,117,book_pullback_ma20,17898,118,-0.080238,0.403732,-793,8600,0,977,8705
b1,118,book_pullback_ma20,17887,129,-0.183364,0.39811,-1798,8631,0,984,8752
b1,119,book_pullback_ma20,17883,133,-0.137343,0.408936,-1342,8542,0,1000,8635
b1,120,book_pullback_ma20,17883,133,-0.122203,0.402841,-1210,9020,0,941,9075
b1,121,book_pullback_ma20,17894,122,0.331269,0.409243,3289,8488,0,986,8598
b1,122,book_pullback_ma20,17915,101,0.047559,0.405638,502,8763,0,973,8867
b1,123,book_pullback_ma20,17891,125,-0.111581,0.402102,-1127,8698,0,958,8799
b1,124,book_pullback_ma20,17897,119,-0.192339,0.397832,-1878,8639,0,972,8725
b1,125,book_pullback_ma20,17893,123,-0.181633,0.403733,-1794,8642,0,990,8773
b1,126,book_pullback_ma20,17915,101,0.174512,0.397377,1809,8619,0,957,8730
b1,127,book_pullback_ma20,17911,105,-0.167449,0.404947,-1663,8641,0,982,8745
b1,128,book_pullback_ma20,17895,121,0.256418,0.4038,2593,8548,0,995,8638
b1,129,book_pullback_ma20,17892,124,-0.289381,0.398334,-2837,8627,0,997,8725
b1,130,book_pullback_ma20,17885,131,-0.29517,0.403523,-2918,8693,0,968,8785
b1,131,book_pullback_ma20,17886,130,-0.207973,0.399922,-2043,8704,0,995,8820
b1,132,book_pullback_ma20,17895,121,-0.146805,0.401229,-1458,8757,0,973,8862
b1,133,book_pullback_ma20,17894,122,-0.301283,0.392366,-2999,8755,0,983,8847
b1,134,book_pullback_ma20,17878,138,-0.194478,0.403121,-1908,8584,0,988,8678
b1,135,book_pullback_ma20,17892,124,-0.169819,0.398167,-1640,8604,0,976,8712
b1,136,book_pullback_ma20,17882,134,-0.29884,0.39783,-2960,8732,0,988,8836
b1,137,book_pullback_ma20,17896,120,-0.194658,0.402213,-1933,8625,0,1019,8740
b1,138,book_pullback_ma20,17900,116,-0.151009,0.39838,-1478,8741,0,982,8849
b1,139,book_pullback_ma20,17896,120,-0.156815,0.401933,-1535,8736,0,982,8834
b1,140,book_pullback_ma20,17875,141,-0.01549,0.403413,-126,8511,0,1010,8627
b1,141,book_pullback_ma20,17892,124,-0.003204,0.396322,12,8849,0,984,8919
b1,142,book_pullback_ma20,17888,128,-0.1809,0.40161,-1751,8750,0,971,8861
b1,143,book_pullback_ma20,17889,127,-0.335827,0.398737,-3311,8700,0,992,8793
b1,144,book_pullback_ma20,17898,118,-0.114001,0.404459,-1131,8940,0,988,9021
b1,145,book_pullback_ma20,17897,119,-0.13347,0.403028,-1313,8944,0,976,9017
b1,146,book_pullback_ma20,17894,122,-0.189696,0.401084,-1838,8608,0,999,8739
b1,147,book_pullback_ma20,17911,105,-0.195352,0.405003,-1960,8724,0,984,8827
b1,148,book_pullback_ma20,17888,128,-0.146158,0.410778,-1457,8675,0,992,8773
b1,149,book_pullback_ma20,17893,123,-0.283138,0.399542,-2792,8723,0,991,8832
b1,150,book_pullback_ma20,17874,142,-0.223471,0.400246,-2214,8520,0,987,8627
b1,151,book_pullback_ma20,17895,121,-0.030729,0.400838,-258,8891,0,980,8969
b1,152,book_pullback_ma20,17887,129,-0.167868,0.40426,-1630,8789,0,959,8882
b1,153,book_pullback_ma20,17877,139,0.220384,0.404766,2216,8557,0,987,8686
b1,154,book_pullback_ma20,17894,122,-0.178392,0.404828,-1758,8653,0,995,8751
b1,155,book_pullback_ma20,17908,108,-0.048216,0.408588,-440,8681,0,976,8789
b1,156,book_pullback_ma20,17891,125,-0.192589,0.393326,-1880,8657,0,962,8774
b1,157,book_pullback_ma20,17894,122,-0.104231,0.403375,-985,8653,0,968,8745
b1,158,book_pullback_ma20,17903,113,-0.059712,0.404681,-595,8767,0,1001,8868
b1,159,book_pullback_ma20,17872,144,-0.274712,0.397717,-2739,8721,0,962,8796
b1,160,book_pullback_ma20,17903,113,-0.174667,0.405295,-1697,8624,0,992,8711
b1,161,book_pullback_ma20,17888,128,-0.029388,0.406194,-307,8516,0,982,8638
b1,162,book_pullback_ma20,17885,131,-0.139591,0.398434,-1365,8610,0,988,8704
b1,163,book_pullback_ma20,17898,118,-0.012763,0.398871,-123,8744,0,988,8837
b1,164,book_pullback_ma20,17914,102,-0.241581,0.401753,-2401,8712,0,992,8833
b1,165,book_pullback_ma20,17897,119,0.013622,0.405878,171,8736,0,981,8853
b1,166,book_pullback_ma20,17907,109,-0.172956,0.399676,-1683,8581,0,996,8680
b1,167,book_pullback_ma20,17900,116,0.213224,0.40419,2136,8709,0,969,8820
b1,168,book_pullback_ma20,17894,122,-0.166092,0.401587,-1634,8739,0,991,8836
b1,169,book_pullback_ma20,17903,113,-0.154341,0.402949,-1524,8639,0,982,8726
b1,170,book_pullback_ma20,17891,125,-0.090722,0.396345,-854,8545,0,1001,8661
b1,171,book_pullback_ma20,17909,107,0.003927,0.405159,63,8727,0,978,8823
b1,172,book_pullback_ma20,17898,118,-0.084123,0.404123,-793,8543,0,997,8633
b1,173,book_pullback_ma20,17896,120,-0.228613,0.400089,-2289,8798,0,965,8878
b1,174,book_pullback_ma20,17903,113,-0.257307,0.400156,-2556,8647,0,997,8761
b1,175,book_pullback_ma20,17893,123,-0.267569,0.397362,-2660,8814,0,992,8932
b1,176,book_pullback_ma20,17886,130,-0.338394,0.399307,-3337,8607,0,986,8692
b1,177,book_pullback_ma20,17900,116,-0.04248,0.40324,-405,8702,0,978,8802
b1,178,book_pullback_ma20,17892,124,-0.141768,0.404538,-1396,8658,0,983,8738
b1,179,book_pullback_ma20,17910,106,-0.168941,0.399944,-1656,8931,0,977,9040
b1,180,book_pullback_ma20,17904,112,-0.057465,0.403094,-554,8511,0,1021,8617
b1,181,book_pullback_ma20,17905,111,0.003118,0.399218,53,8752,0,985,8852
b1,182,book_pullback_ma20,17910,106,-0.336439,0.394807,-3346,8690,0,974,8809
b1,183,book_pullback_ma20,17883,133,-0.091733,0.398423,-888,8520,0,985,8614
b1,184,book_pullback_ma20,17890,126,0.348599,0.401845,3520,8576,0,984,8699
b1,185,book_pullback_ma20,17918,98,-0.271367,0.401328,-2675,8553,0,956,8663
b1,186,book_pullback_ma20,17897,119,-0.050181,0.404034,-508,8804,0,966,8908
b1,187,book_pullback_ma20,17881,135,-0.122107,0.406409,-1219,8630,0,989,8745
b1,188,book_pullback_ma20,17899,117,-0.300585,0.403095,-2998,8671,0,985,8772
b1,189,book_pullback_ma20,17879,137,0.096267,0.405783,985,8644,0,989,8771
b1,190,book_pullback_ma20,17897,119,-0.192163,0.400905,-1916,8690,0,965,8786
b1,191,book_pullback_ma20,17875,141,-0.132569,0.398993,-1316,8597,0,1009,8681
b1,192,book_pullback_ma20,17891,125,0.084655,0.403946,862,8751,0,977,8870
b1,193,book_pullback_ma20,17903,113,-0.100994,0.405965,-950,8373,0,997,8486
b1,194,book_pullback_ma20,17919,97,-0.324645,0.395111,-3191,8567,0,1004,8655
b1,195,book_pullback_ma20,17895,121,-0.20666,0.396088,-2009,8446,0,986,8580
b1,196,book_pullback_ma20,17901,115,0.012667,0.402883,146,8819,0,975,8883
b1,197,book_pullback_ma20,17880,136,-0.181027,0.398881,-1766,8723,0,987,8805
b1,198,book_pullback_ma20,17913,103,-0.119754,0.406074,-1179,8644,0,980,8768
b1,199,book_pullback_ma20,17901,115,-0.187633,0.402938,-1876,8534,0,979,8627
b1,0,minervini_volume_dryup,8475,31,0.017807,0.437758,207,2092,0,217,1978
b1,1,minervini_volume_dryup,8463,43,0.357557,0.44665,3213,1998,0,230,1888
b1,2,minervini_volume_dryup,8475,31,0.041809,0.430796,222,2100,0,224,1995
b1,3,minervini_volume_dryup,8480,26,0.299348,0.447052,2763,2083,0,226,1967
b1,4,minervini_volume_dryup,8475,31,-0.040302,0.430442,-474,2170,0,209,2036
b1,5,minervini_volume_dryup,8461,45,0.163523,0.44191,1376,2063,0,204,1925
b1,6,minervini_volume_dryup,8467,39,-0.023148,0.432385,-534,2095,0,230,1975
b1,7,minervini_volume_dryup,8475,31,-0.042842,0.427847,-449,2250,0,221,2108
b1,8,minervini_volume_dryup,8469,37,0.128183,0.433699,1207,2242,0,223,2097
b1,9,minervini_volume_dryup,8471,35,0.135737,0.433007,1159,1983,0,224,1880
b1,10,minervini_volume_dryup,8480,26,0.017259,0.429717,-64,2213,0,220,2083
b1,11,minervini_volume_dryup,8463,43,0.526597,0.453385,4814,2169,0,226,2052
b1,12,minervini_volume_dryup,8469,37,0.172282,0.432046,1298,2092,0,215,1965
b1,13,minervini_volume_dryup,8464,42,0.129219,0.436673,1024,2045,0,243,1928
b1,14,minervini_volume_dryup,8462,44,0.39758,0.442803,3498,2080,0,228,1956
b1,15,minervini_volume_dryup,8472,34,0.315784,0.442398,2858,2119,0,229,1989
b1,16,minervini_volume_dryup,8463,43,0.091321,0.433298,619,1976,0,211,1861
b1,17,minervini_volume_dryup,8481,25,0.279524,0.450419,2551,2109,0,221,1995
b1,18,minervini_volume_dryup,8471,35,-0.154152,0.417542,-1771,1909,0,229,1789
b1,19,minervini_volume_dryup,8466,40,0.36712,0.449445,3319,2053,0,237,1952
b1,20,minervini_volume_dryup,8471,35,-0.020604,0.42616,-373,2274,0,221,2125
b1,21,minervini_volume_dryup,8473,33,-0.016362,0.423581,-436,2289,0,202,2125
b1,22,minervini_volume_dryup,8466,40,0.114094,0.434326,976,2044,0,247,1936
b1,23,minervini_volume_dryup,8485,21,-0.148027,0.421096,-1368,2120,0,217,1990
b1,24,minervini_volume_dryup,8476,30,-0.116152,0.423667,-992,1869,0,224,1773
b1,25,minervini_volume_dryup,8477,29,0.421054,0.44898,3868,2313,0,221,2188
b1,26,minervini_volume_dryup,8469,37,-0.084274,0.425316,-1069,1987,0,221,1871
b1,27,minervini_volume_dryup,8468,38,0.322509,0.445914,3279,1994,0,236,1876
b1,28,minervini_volume_dryup,8475,31,0.18257,0.438348,1531,2032,0,216,1910
b1,29,minervini_volume_dryup,8479,27,0.186111,0.436372,1838,1867,0,216,1778
b1,30,minervini_volume_dryup,8477,29,0.08147,0.431167,975,2096,0,225,1995
b1,31,minervini_volume_dryup,8468,38,0.106464,0.435522,831,2295,0,224,2147
b1,32,minervini_volume_dryup,8485,21,0.127321,0.434178,1001,2165,0,216,2012
b1,33,minervini_volume_dryup,8460,46,0.080307,0.430378,515,2339,0,220,2198
b1,34,minervini_volume_dryup,8477,29,0.069558,0.432936,449,2099,0,213,1987
b1,35,minervini_volume_dryup,8465,41,0.272742,0.442646,2334,2192,0,221,2051
b1,36,minervini_volume_dryup,8474,32,-0.164968,0.415624,-1602,2087,0,218,1989
b1,37,minervini_volume_dryup,8475,31,0.199505,0.435162,1689,2029,0,232,1925
b1,38,minervini_volume_dryup,8482,24,-0.162801,0.421363,-1401,2144,0,207,2030
b1,39,minervini_volume_dryup,8472,34,0.422987,0.448418,3894,2203,0,215,2070
b1,40,minervini_volume_dryup,8482,24,0.176109,0.437515,1783,2048,0,210,1919
b1,41,minervini_volume_dryup,8474,32,0.491201,0.441704,4924,2111,0,190,1965
b1,42,minervini_volume_dryup,8467,39,0.051292,0.42329,625,2011,0,211,1901
b1,43,minervini_volume_dryup,8472,34,0.460426,0.450543,4342,2025,0,218,1907
b1,44,minervini_volume_dryup,8462,44,0.017964,0.429686,15,2033,0,205,1914
b1,45,minervini_volume_dryup,8473,33,-0.360141,0.410244,-3412,2184,0,223,2065
b1,46,minervini_volume_dryup,8471,35,0.12856,0.433715,1036,1922,0,214,1812
b1,47,minervini_volume_dryup,8475,31,0.377552,0.447316,3915,1985,0,230,1870
b1,48,minervini_volume_dryup,8467,39,0.08668,0.434038,507,1716,0,234,1644
b1,49,minervini_volume_dryup,8473,33,0.295529,0.443172,2752,2051,0,219,1959
b1,50,minervini_volume_dryup,8466,40,-0.116466,0.428183,-1084,2151,0,224,2016
b1,51,minervini_volume_dryup,8474,32,0.071242,0.434388,360,2101,0,217,1988
b1,52,minervini_volume_dryup,8471,35,-0.047486,0.426514,-497,2240,0,205,2094
b1,53,minervini_volume_dryup,8480,26,0.022938,0.426533,340,1974,0,228,1868
b1,54,minervini_volume_dryup,8472,34,0.005162,0.423985,-167,1788,0,224,1677
b1,55,minervini_volume_dryup,8475,31,0.204035,0.43469,1727,1925,0,225,1821
b1,56,minervini_volume_dryup,8477,29,0.186909,0.434942,1733,2165,0,214,2029
b1,57,minervini_volume_dryup,8477,29,-0.201666,0.416775,-2147,2209,0,214,2070
b1,58,minervini_volume_dryup,8467,39,0.273615,0.445022,2328,2079,0,227,1981
b1,59,minervini_volume_dryup,8471,35,0.464123,0.450242,4229,2173,0,224,2072
b1,60,minervini_volume_dryup,8474,32,0.031475,0.427661,-286,2111,0,229,1989
b1,61,minervini_volume_dryup,8482,24,0.142387,0.432563,1103,2145,0,221,2003
b1,62,minervini_volume_dryup,8474,32,0.03522,0.432735,-67,2153,0,219,2040
b1,63,minervini_volume_dryup,8477,29,-0.112317,0.420196,-1204,2212,0,225,2093
b1,64,minervini_volume_dryup,8469,37,0.035485,0.429212,109,2060,0,210,1929
b1,65,minervini_volume_dryup,8466,40,0.330818,0.442948,2959,2344,0,218,2194
b1,66,minervini_volume_dryup,8466,40,0.255079,0.448146,2477,2122,0,218,1994
b1,67,minervini_volume_dryup,8477,29,0.114447,0.427392,1079,1978,0,233,1854
b1,68,minervini_volume_dryup,8475,31,-0.121869,0.419233,-1375,2068,0,227,1941
b1,69,minervini_volume_dryup,8473,33,0.322385,0.448247,2428,2097,0,234,1984
b1,70,minervini_volume_dryup,8475,31,0.166879,0.436814,1440,2015,0,219,1899
b1,71,minervini_volume_dryup,8482,24,0.381803,0.444235,3345,2184,0,220,2064
b1,72,minervini_volume_dryup,8480,26,-0.043887,0.425118,-400,2113,0,220,1984
b1,73,minervini_volume_dryup,8475,31,-0.237132,0.417935,-2590,2116,0,221,2001
b1,74,minervini_volume_dryup,8470,36,-0.245689,0.419244,-2330,2106,0,217,1985
b1,75,minervini_volume_dryup,8476,30,-0.060897,0.425555,-688,1948,0,226,1848
b1,76,minervini_volume_dryup,8477,29,0.046079,0.427274,582,2043,0,212,1934
b1,77,minervini_volume_dryup,8470,36,0.367538,0.44758,3311,1954,0,234,1844
b1,78,minervini_volume_dryup,8460,46,-0.139689,0.421395,-1395,2359,0,215,2224
b1,79,minervini_volume_dryup,8473,33,-0.28787,0.414965,-2949,2401,0,210,2246
b1,80,minervini_volume_dryup,8465,41,0.142415,0.434731,1283,2086,0,226,1978
b1,81,minervini_volume_dryup,8478,28,0.249193,0.443973,2474,2087,0,211,1980
b1,82,minervini_volume_dryup,8464,42,0.015388,0.433837,-44,2108,0,218,1976
b1,83,minervini_volume_dryup,8476,30,-0.165526,0.418594,-1449,2305,0,214,2156
b1,84,minervini_volume_dryup,8476,30,0.361768,0.441954,3513,2193,0,222,2071
b1,85,minervini_volume_dryup,8468,38,-0.238955,0.414384,-2405,2143,0,211,2011
b1,86,minervini_volume_dryup,8465,41,-0.030605,0.427643,-293,2127,0,221,2007
b1,87,minervini_volume_dryup,8471,35,0.348058,0.435604,3332,2345,0,217,2186
b1,88,minervini_volume_dryup,8466,40,0.159995,0.434562,1455,2269,0,213,2151
b1,89,minervini_volume_dryup,8466,40,0.169841,0.436215,1507,1929,0,223,1824
b1,90,minervini_volume_dryup,8476,30,-0.033032,0.422605,-287,1986,0,233,1864
b1,91,minervini_volume_dryup,8478,28,0.142769,0.434065,1135,2120,0,227,2006
b1,92,minervini_volume_dryup,8469,37,0.076463,0.43429,204,1802,0,217,1715
b1,93,minervini_volume_dryup,8478,28,0.123986,0.433239,1044,2387,0,207,2213
b1,94,minervini_volume_dryup,8468,38,0.243482,0.440009,1930,2083,0,229,1951
b1,95,minervini_volume_dryup,8473,33,-0.150156,0.418742,-1772,2169,0,224,2038
b1,96,minervini_volume_dryup,8462,44,0.054268,0.429804,699,2344,0,223,2196
b1,97,minervini_volume_dryup,8481,25,-0.111641,0.421884,-1221,1927,0,225,1812
b1,98,minervini_volume_dryup,8482,24,0.102144,0.43834,976,1818,0,218,1706
b1,99,minervini_volume_dryup,8457,49,0.205679,0.432186,1572,2190,0,211,2063
b1,100,minervini_volume_dryup,8470,36,-0.153202,0.4183,-1622,2052,0,211,1936
b1,101,minervini_volume_dryup,8465,41,0.132363,0.429888,735,2107,0,222,1996
b1,102,minervini_volume_dryup,8474,32,0.194178,0.437338,1862,1924,0,226,1806
b1,103,minervini_volume_dryup,8473,33,0.097403,0.428184,887,2072,0,225,1940
b1,104,minervini_volume_dryup,8462,44,0.189085,0.436422,2192,2273,0,217,2108
b1,105,minervini_volume_dryup,8466,40,0.261747,0.444248,2301,2133,0,232,2017
b1,106,minervini_volume_dryup,8480,26,-0.098084,0.426533,-1184,1952,0,223,1829
b1,107,minervini_volume_dryup,8468,38,0.267161,0.443552,2611,2286,0,228,2125
b1,108,minervini_volume_dryup,8465,41,0.205161,0.440165,1843,2120,0,239,2002
b1,109,minervini_volume_dryup,8469,37,0.046709,0.425788,473,2238,0,207,2104
b1,110,minervini_volume_dryup,8473,33,0.117731,0.423345,1595,2173,0,217,2054
b1,111,minervini_volume_dryup,8472,34,0.148433,0.438149,1482,2097,0,226,1979
b1,112,minervini_volume_dryup,8480,26,0.183243,0.434434,1582,2165,0,211,2017
b1,113,minervini_volume_dryup,8463,43,0.549427,0.455394,4870,2025,0,232,1921
b1,114,minervini_volume_dryup,8466,40,0.049416,0.431018,313,1984,0,226,1877
b1,115,minervini_volume_dryup,8463,43,0.112425,0.435425,1198,2056,0,221,1914
b1,116,minervini_volume_dryup,8467,39,0.207482,0.438644,2289,2248,0,238,2125
b1,117,minervini_volume_dryup,8466,40,-0.016035,0.424876,-368,2207,0,211,2053
b1,118,minervini_volume_dryup,8479,27,0.158483,0.434839,1380,2176,0,216,2037
b1,119,minervini_volume_dryup,8471,35,-0.01337,0.433361,-95,1997,0,211,1881
b1,120,minervini_volume_dryup,8476,30,0.116222,0.433341,1084,2269,0,215,2137
b1,121,minervini_volume_dryup,8465,41,0.15245,0.438393,1621,1944,0,235,1850
b1,122,minervini_volume_dryup,8474,32,-0.087053,0.424239,-913,1797,0,224,1685
b1,123,minervini_volume_dryup,8476,30,0.200418,0.437117,1478,1931,0,212,1826
b1,124,minervini_volume_dryup,8474,32,0.105156,0.428015,942,2063,0,225,1937
b1,125,minervini_volume_dryup,8476,30,0.191019,0.43865,1787,1866,0,225,1787
b1,126,minervini_volume_dryup,8474,32,0.045242,0.431083,236,1853,0,234,1758
b1,127,minervini_volume_dryup,8472,34,0.411044,0.449127,3768,2251,0,209,2134
b1,128,minervini_volume_dryup,8473,33,0.078976,0.433377,457,1906,0,220,1803
b1,129,minervini_volume_dryup,8469,37,-0.023693,0.430511,-485,2181,0,227,2062
b1,130,minervini_volume_dryup,8470,36,-0.026428,0.429516,-680,2182,0,215,2049
