strategy	ref_type	sharpe	calmar	max_dd	pnl	n_trades	clamp_frac	delta_sharpe	sharpe_train	delta_sharpe_train	sharpe_test	delta_sharpe_test	boot_dsharpe_p05	delta_sharpe_cost	gate_pass	gate_reason	n	sl_mult	rr	buffer	bb_k
book_envelope_200d	atr	0.7314169131021372	5.052715548827754	0.21305102294914421	1.0764862163487996	291	0.0	-0.28574223939873244	0.7511801326066867	-0.27600861321428627	0.40865582129189937	-0.5598158826034012	-0.21330303328893427	-0.24667072402748247	False	train_window_not_positive	20.0	1.5	1.0	0.0	2.0
book_envelope_200d	atr	0.8843444091949316	7.386146882624836	0.1854292291424041	1.3696075227776945	267	0.0	-0.132814743305938	0.9320868068178312	-0.09510193900314179	0.6831808835622504	-0.2852908203330502	-0.18250053884395576	-0.13496985826113794	False	train_window_not_positive	20.0	1.5	1.5	0.0	2.0
book_envelope_200d	atr	1.0586336048411014	9.879793390750343	0.17958086731654255	1.7742218660191915	246	0.0	0.04147445234023173	1.0456850076150639	0.018496261794090918	1.0965214113038395	0.12804970740853894	-0.1453826509720568	0.09766888406880425	False	bootstrap_p05<=0	20.0	1.5	2.0	0.0	2.0
book_envelope_200d	atr	0.7094150814920129	4.864590317749721	0.36757648481267574	1.78810900905222	227	0.07488986784140969	-0.3077440710088567	0.5355918623295268	-0.49159688349144615	1.4879696348879705	0.5194979309926699	-0.179724677457998	-0.13421060708808163	False	train_window_not_positive	20.0	1.5	3.0	0.0	2.0
book_envelope_200d	atr	0.8896873012643924	8.06109816853141	0.18104739330422417	1.4594408105820675	260	0.0	-0.1274718512364772	0.8937704568476816	-0.13341828897329133	0.8269655303831424	-0.14150617351215822	-0.1866830002331438	-0.01404907658113208	False	train_window_not_positive	20.0	2.0	1.0	0.0	2.0
book_envelope_200d	atr	1.1404364178980912	11.788559590559549	0.17142371978351365	2.0208387359033324	235	0.0	0.12327726539722161	1.0741306682279756	0.04694192240700268	1.3339044084162577	0.3654327045209571	-0.11751698902292534	0.20592475687943568	False	bootstrap_p05<=0	20.0	2.0	1.5	0.0	2.0
book_envelope_200d	atr	0.7271120447851169	5.110712208795071	0.3582787864899568	1.831059768266505	217	0.02304147465437788	-0.2900471077157527	0.5974451893359558	-0.42974355648501716	1.3226797150764709	0.3542080111811703	-0.15133059829801257	-0.11587097586150541	False	train_window_not_positive	20.0	2.0	2.0	0.0	2.0
book_envelope_200d	atr	0.8463816156752466	6.768786314388778	0.3337635050747469	2.259173845392376	201	0.36318407960199006	-0.17077753682562302	0.6829150004961686	-0.34427374532480437	1.544043909403658	0.5755722055083574	-0.1111138004611346	-0.023728060408351292	False	clamp_frac_high(0.36)	20.0	2.0	3.0	0.0	2.0
book_envelope_200d	bollinger	0.8131299666232841	6.150169389708146	0.329964703332652	2.0293388181206056	194	0.25257731958762886	-0.20402918587758556	0.7053883886478459	-0.32180035717312705	1.4151336448171137	0.4466619409218131	-0.13355554244846868	-0.04303166852590701	False	clamp_frac_high(0.25)	10.0	1.0	1.0	0.0	2.0
book_envelope_200d	bollinger	0.8069663329714655	6.168400128923756	0.33771056482267553	2.0831338915911064	187	0.6844919786096256	-0.21019281952940416	0.6754656402732003	-0.35172310554777264	1.494307189723561	0.5258354858282603	-0.09790845653542016	-0.04904101432554131	False	clamp_frac_high(0.68)	10.0	1.0	1.5	0.0	2.0
book_envelope_200d	bollinger	0.8029927786948358	6.106764353527064	0.33771056482267553	2.0623188390686056	187	0.9679144385026738	-0.21416637380603387	0.6754656402732003	-0.35172310554777264	1.4754353476506332	0.5069636437553326	-0.09811877735969955	-0.05318136482422897	False	clamp_frac_high(0.97)	10.0	1.0	2.0	0.0	2.0
book_envelope_200d	bollinger	0.8029927786948358	6.106764353527064	0.33771056482267553	2.0623188390686056	187	1.0	-0.21416637380603387	0.6754656402732003	-0.35172310554777264	1.4754353476506332	0.5069636437553326	-0.09811877735969955	-0.05318136482422897	False	clamp_frac_high(1.00)	10.0	1.0	3.0	0.0	2.0
book_envelope_200d	bollinger	0.8069663329714655	6.168400128923756	0.33771056482267553	2.0831338915911064	187	0.6844919786096256	-0.21019281952940416	0.6754656402732003	-0.35172310554777264	1.494307189723561	0.5258354858282603	-0.09790845653542016	-0.04904101432554131	False	clamp_frac_high(0.68)	10.0	1.5	1.0	0.0	2.0
