strategy	ref_type	sharpe	calmar	max_dd	pnl	n_trades	clamp_frac	delta_sharpe	sharpe_train	delta_sharpe_train	sharpe_test	delta_sharpe_test	boot_dsharpe_p05	delta_sharpe_cost	gate_pass	gate_reason	n	sl_mult	rr	buffer	bb_k
book_pullback_ma20	bollinger	0.449845193601078	0.37385825799801037	0.9601526236582334	0.3589609872930864	225	0.8888888888888888	0.3161505613967324	0.5310232273182323	0.33636052488958784	0.22490215643636327	0.12346805851172223	-0.15132252025589474	0.38411632247371286	False	clamp_frac_high(0.89)	10.0	1.5	3.0	0.0	2.0
book_pullback_ma20	bollinger	0.4536001158199808	1.9130478808061344	0.8953989613046737	1.7129410853999198	225	0.26222222222222225	0.3199054836156352	0.5075912639639919	0.3129285615353475	1.1337668381882484	1.0323327402636073	0.012005855340368743	0.31725797784542387	False	clamp_frac_high(0.26)	10.0	2.0	1.0	0.0	2.0
book_pullback_ma20	bollinger	0.4520570595547223	2.429116665272739	0.9013009930422496	2.1893652626257976	212	0.6415094339622641	0.31836242735037673	0.524440507313899	0.3297778048852546	0.8012510876680211	0.69981698974338	-0.0061241280049144356	0.317182196557845	False	clamp_frac_high(0.64)	10.0	2.0	1.5	0.0	2.0
book_pullback_ma20	bollinger	0.4424956493555838	1.7398038809942429	0.9515084792173873	1.6554381449413405	206	0.8106796116504854	0.3088010171512382	0.5206787805200368	0.3260160780913924	1.2360330415783987	1.1345989436537576	-0.017658686698253327	0.357902030986558	False	clamp_frac_high(0.81)	10.0	2.0	2.0	0.0	2.0
book_pullback_ma20	bollinger	0.4569073700727744	2.4481739793293222	0.887249421980905	2.172140948068633	211	0.9715639810426541	0.3232127378684288	0.5175263593442476	0.3228636569156032	1.00032321166331	0.898889113738669	-0.0056350740486541635	0.3187649365714787	False	clamp_frac_high(0.97)	10.0	2.0	3.0	0.0	2.0
book_pullback_ma20	bollinger	0.4350359382485695	1.113573497072571	0.948585853225777	1.0563200658501972	251	0.12350597609561753	0.30134130604422393	0.5276261941575281	0.3329634917288837	1.1004225909683654	0.9989884930437243	-0.04218972422730299	0.27069238739040496	False	bootstrap_p05<=0	20.0	1.0	1.0	0.0	2.0
book_pullback_ma20	bollinger	0.433505034530976	0.4427192293310966	0.9888351320302275	0.4377763275879355	218	0.4036697247706422	0.2998104023266304	0.5374259233069714	0.34276322087832695	1.014156109294289	0.9127220113696479	-0.06238106959946372	0.314244769537492	False	clamp_frac_high(0.40)	20.0	1.0	1.5	0.0	2.0
book_pullback_ma20	bollinger	0.4640666609054872	1.2790202748408466	0.928704331452355	1.1878316692600757	222	0.6801801801801802	0.33037202870114163	0.5310898940255517	0.3364271915969073	1.2979951808584957	1.1965610829338547	-0.09922212510509267	0.3174779090165531	False	clamp_frac_high(0.68)	20.0	1.0	2.0	0.0	2.0
book_pullback_ma20	bollinger	0.4426790772247812	1.7345635455498392	0.9555515667005163	1.6574649134917512	216	0.9305555555555556	0.30898444502043565	0.5183440024313068	0.32368130000266243	1.1462404447956445	1.0448063468710034	-0.0802933755523324	0.3197401094457298	False	clamp_frac_high(0.93)	20.0	1.0	3.0	0.0	2.0
book_pullback_ma20	bollinger	0.4352170627932208	0.9977615607585776	0.983178229878617	0.9809774451475445	209	0.39712918660287083	0.30152243058887523	0.5315672032269444	0.3369045007983	1.0953587289239615	0.9939246309993204	-0.047000918031821284	0.30970509833980875	False	clamp_frac_high(0.40)	20.0	1.5	1.0	0.0	2.0
book_pullback_ma20	bollinger	0.4704901927076528	2.7715628732061135	0.86306068841181	2.3920269613258824	204	0.7450980392156863	0.3367955605033072	0.5186001307103978	0.32393742828175337	0.9104528737799711	0.80901877585533	0.019585243611718862	0.307820084259631	False	clamp_frac_high(0.75)	20.0	1.5	1.5	0.0	2.0
book_pullback_ma20	bollinger	0.44191129751790653	1.9636118479593199	0.9579599847053004	1.8810615758382567	202	0.9405940594059405	0.30821666531356096	0.5299665426152733	0.3353038401866289	0.9724243590880984	0.8709902611634573	-0.009866452973447255	0.3117041377090793	False	clamp_frac_high(0.94)	20.0	1.5	2.0	0.0	2.0
