post_date,logNo,stock_name,method,preset,preset_base,preset_mode,preset_mode_src,n_items
2024-05-21,223453339660,대성창투,직전고 돌파,,,미표기,,3
2024-05-21,223453339660,KBI메탈,직전고 돌파 (신고가),,,미표기,,3
2024-05-21,223453339660,대창,상한가 연속 상승 (연파동),,,미표기,,3
2024-05-22,223454783297,미코,직전고 돌파 (신고가),,,미표기,,2
2024-05-22,223454783297,한국선재,직전고 돌파,,,미표기,,2
2024-05-23,223455797208,범한퓨얼셀,전일 고점 돌파,,,미표기,,1
2024-05-24,223456854024,비아이매트릭스,기준봉 조정 후 파동,,,미표기,,3
2024-05-24,223456854024,이삭엔지니어링,직전고 돌파,,,미표기,,3
2024-05-24,223456854024,LS마린솔루션,직전고 돌파 (신고가),,,미표기,,3
2024-05-27,223459583169,범한퓨얼셀,기준봉 조정 후 파동 (신고가),,,미표기,,2
2024-05-27,223459583169,서진시스템,기준봉 조정 후 파동 (신고가),,,미표기,,2
2024-05-28,223460800693,한국화장품제조,전일고점 돌파 (신고가),,,미표기,,2
2024-05-28,223460800693,폴라리스오피스,20일 이평선 반등,,,미표기,,2
2024-05-29,223461983321,일진전기,"전일 고점 돌파 (연속상승, 신고가)",,,미표기,,3
2024-05-29,223461983321,이삭엔지니어랑,직전고 돌파 (신고가),,,미표기,,3
2024-05-29,223461983321,케이엔솔,직전고 돌파,,,미표기,,3
2024-05-30,223463174249,슈어소프트,기준봉 조정 후 파동,,,미표기,,3
2024-05-30,223463174249,제이투케이바이오,전일 고점 돌파 (신고가 연속상승),,,미표기,,3
2024-05-30,223463174249,태성,전일 고점 돌파 (신고가),,,미표기,,3
2024-05-31,223464294633,삐아,"추세 돌파, 직전고 돌파 (기준봉 조정 후 파동)",,,미표기,,2
2024-05-31,223464294633,본느,직전고 돌파 (신고가),,,미표기,,2
2024-06-03,223467201003,브이티,"전일 고점 돌파 (연속 상승, 신고가)",,,미표기,,1
2024-06-04,223468388024,흥구석유,"전고점 돌파 (연속 상승, 신고가)",,,미표기,,2
2024-06-04,223468388024,한국가스공사,상한가 연속 상승,,,미표기,,2
2024-06-05,223469609909,디아이,추세 돌파,,,미표기,,2
2024-06-05,223469609909,피엔티,전일 고점 돌파,,,미표기,,2
2024-06-07,223471929435,와이랩,직전고 돌파 (신고가),,,미표기,,2
2024-06-07,223471929435,피에스케이홀딩스,연속 상승 (신고가),,,미표기,,2
2024-06-10,223474470394,SBI인베스트먼트,직전고 돌파,,,미표기,,3
2024-06-10,223474470394,아주IB투자,전일 고점 돌파,,,미표기,,3
2024-06-10,223474470394,래몽래인,전일 고점 돌파,,,미표기,,3
2024-06-11,223475611656,우양,기준봉 조정 후 파동 (신고가),,,미표기,,4
2024-06-11,223475611656,태성,기준봉 조정 후 파동 (신고가),,,미표기,,4
2024-06-11,223475611656,신신제약,장기 이평선 돌파,,,미표기,,4
2024-06-11,223475611656,한전산업,상한가 연속 상승 (연파동),,,미표기,,4
2024-06-12,223476755407,태성,전일 고점 돌파 (신고가),,,미표기,,2
2024-06-12,223476755407,우양,전일 고점 돌파 (신고가),,,미표기,,2
2024-06-13,223477918026,에스앤디,직전고점 돌파 목전,,,미표기,,3
2024-06-13,223477918026,한국가스공사,직전고 돌파 (신고가),,,미표기,,3
2024-06-13,223477918026,토니모리,전일 고점 돌파 (신고가),,,미표기,,3
2024-06-14,223479017750,세화피앤씨,장기 이평선 반등,,,미표기,,2
2024-06-14,223479017750,한화엔진,직전고 돌파 (신고가),,,미표기,,2
2024-06-17,223481945310,카티스,"직전고 돌파, 기준봉 조정 후 파동",,,미표기,,1
2024-06-18,223483005062,마니커에프엔지,직전고 돌파 (신고가),,,미표기,,3
2024-06-18,223483005062,한국가스공사,"신고가, 기준봉 조정 후 파동",,,미표기,,3
2024-06-18,223483005062,이수페타시스,직전고 돌파 (신고가),,,미표기,,3
2024-06-19,223484218538,디아이,직전고 돌파 시도,,,미표기,,3
2024-06-19,223484218538,미코,직전고 돌파 시도,,,미표기,,3
2024-06-19,223484218538,옵투스제약,직전고점 돌파,,,미표기,,3
2024-06-20,223485351554,한화엔진,직전고점 돌파 (신고가),,,미표기,,2
2024-06-20,223485351554,카페24,"직전 고점 돌파 (연파동, 신고가)",,,미표기,,2
2024-06-21,223486491839,태광,"직전고 돌파, 장기이평선 돌파",,,미표기,,3
2024-06-21,223486491839,카티스,직전고 돌파,,,미표기,,3
2024-06-21,223486491839,콜마비앤에이치,"장기 이평선 돌파, 직전고 돌파",,,미표기,,3
2024-06-25,223490475610,제룡산업,상한가 조정 후 파동 (신고가),,,미표기,,2
2024-06-25,223490475610,대한해운,직전고 돌파,,,미표기,,2
2024-06-26,223491653943,디아이,기준봉 조정 후 파동 (신고가),,,미표기,,1
2024-06-27,223492997162,풍원정밀,직전고 돌파 (신고가),,,미표기,,4
2024-06-27,223492997162,디아이,전일 고점 돌파 (신고가),,,미표기,,4
2024-06-27,223492997162,세명전기,전고점 돌파 (신고가),,,미표기,,4
2024-06-27,223492997162,KBI메탈,20일 이평선 돌파,,,미표기,,4
2024-06-28,223494091539,시노펙스,직전고 돌파 시도,,,미표기,,3
2024-06-28,223494091539,STX그린로지스,직전고 돌파 (신고가),,,미표기,,3
2024-06-28,223494091539,사조씨푸드,20일 이평선 반등,,,미표기,,3
2024-07-01,223497127362,펩트론,기준봉 조정 후 파동 (신고가),,,미표기,,1
2024-07-02,223498451439,동양생명,직전고 돌파 (신고가),,,미표기,,1
2024-07-03,223499652854,모바일어플라이언스,장기 이평선 돌파,,,미표기,,3
2024-07-03,223499652854,서진시스템,20일 이평선 눌림 후 상승,,,미표기,,3
2024-07-03,223499652854,이렌텍,직전고 돌파,,,미표기,,3
2024-07-04,223500901837,제이앤티씨,직전고점 돌파,,,미표기,,1
2024-07-05,223502277794,펩트론,전일 고점 돌파,,,미표기,,1
2024-07-08,223505414276,넥슨게임즈,연속 상승 (신고가),,,미표기,,2
2024-07-08,223505414276,LS마린솔루션,20일 이평선 돌파 (추세돌파),,,미표기,,2
2024-07-09,223506735115,옵투스제약,직전고 돌파 (신고가),,,미표기,,2
2024-07-09,223506735115,SNT에너지,추세돌파,,,미표기,,2
2024-07-10,223507655197,세명전기,직전고 돌파 (신고가),,,미표기,,2
2024-07-10,223507655197,LS마린솔루션,"전고점 돌파 (기준봉 조정 후 파동, 신고가)",,,미표기,,2
2024-07-11,223509020088,엠플러스,장기 이평선 돌파,,,미표기,,3
2024-07-11,223509020088,윈팩,직전고 돌파 (신고가),,,미표기,,3
2024-07-11,223509020088,대원제약,장기 이평선 돌파,,,미표기,,3
2024-07-12,223510203538,대동기어,장기 이평선 돌파,,,미표기,,2
2024-07-12,223510203538,대한뉴팜,"직전고 돌파, 연파동",,,미표기,,2
2024-07-15,223513126171,코오롱티슈진,직전고 돌파 (연파동),,,미표기,,2
2024-07-15,223513126171,한국비엔씨,직전고 돌파,,,미표기,,2
2024-07-16,223514343588,디케이티,직전고 돌파 (신고가),,,미표기,,3
2024-07-16,223514343588,일신석재,전일 고점 돌파 (신고가),,,미표기,,3
2024-07-16,223514343588,삼아제약,"전일 고점 돌파 (연파동, 신고가)",,,미표기,,3
2024-07-17,223515529903,대원제약,"직전고 돌파 (연파동, 신고가)",,,미표기,,1
2024-07-18,223516828864,두산에너빌리티,직전고 돌파 (신고가),,,미표기,,4
2024-07-18,223516828864,인디에프,전일 상한가 연속 상승 (연파동),,,미표기,,4
2024-07-18,223516828864,피코그램,전일 고점 돌파 (기준봉 조정 후 파동),,,미표기,,4
2024-07-18,223516828864,아이엠비디엑스,기준봉 조정 후 파동,,,미표기,,4
2024-07-19,223518281167,일신석재,10일 이평선 반등,,,미표기,,5
2024-07-19,223518281167,라파스,전일 고점 돌파,,,미표기,,5
2024-07-19,223518281167,대봉엘에스,직전고 돌파 시도,,,미표기,,5
2024-07-19,223518281167,우리바이오,"직전고, 추세돌파",,,미표기,,5
2024-07-19,223518281167,대한뉴팜,10일 이평선 반등,,,미표기,,5
2024-07-22,223521057149,갤럭시아머니트리,직전고 돌파,,,미표기,,1
2024-07-23,223522376597,대봉엘에스,전고점 돌파 (신고가),,,미표기,,2
2024-07-23,223522376597,현대약품,전고점 및 장기 이평선 돌파,,,미표기,,2
2024-07-24,223523645995,아이엠비디엑스,전일 고점 돌파 (연속상승),,,미표기,,1
2024-07-25,223524795838,현대에버다임,기준봉 조정 후 파동 (신고가),,,미표기,,2
2024-07-25,223524795838,양지사,장기 이평선 돌파시도,,,미표기,,2
2024-07-26,223525994512,애머릿지,"직전고 돌파, 연속상승",,,미표기,,2
2024-07-26,223525994512,갤럭시아머니트리,10일 이평선 반등,,,미표기,,2
2024-07-30,223530218663,우리바이오,전고점 돌파 (신고가),,,미표기,,1
2024-07-31,223531422233,우원개발,장기 이평선 돌파 (연파동),,,미표기,,2
2024-07-31,223531422233,삼표시멘트,장기 이평선 돌파 (연파동),,,미표기,,2
2024-08-01,223532694179,KCTC,5일 이평선 반등,,,미표기,,2
2024-08-01,223532694179,셀바스AI,20일 이평선 돌파,,,미표기,,2
2024-08-02,223533862880,수젠텍,"직전고 돌파, 장기 이평선 돌파",,,미표기,,2
2024-08-02,223533862880,랩지노믹스,"직전고 돌파, 장기 이평선 돌파",,,미표기,,2
2024-08-05,223536830274,흥구석유,전고점 돌파(신고가),,,미표기,,3
2024-08-05,223536830274,휴니드,직전고점 돌파,,,미표기,,3
2024-08-05,223536830274,수젠텍,"장기 이평선 돌파, 연파동",,,미표기,,3
2024-08-06,223538306241,아이빔테크놀러지,신규 상장주,,,미표기,,1
2024-08-07,223539326820,DXVX,장기 이평선 돌파 (연파동),,,미표기,,2
2024-08-07,223539326820,엑세스바이오,"직전고 돌파, 장기 이평선 돌파",,,미표기,,2
2024-08-08,223540670058,진원생명과학,직전고점 돌파 (신고가),,,미표기,,1
2024-08-09,223541848495,경남제약,직전고 돌파,,,미표기,,4
2024-08-09,223541848495,사조산업,"직전고 돌파, 추세돌파",,,미표기,,4
2024-08-09,223541848495,브랜드엑스코퍼레이션,상한가 연파동,,,미표기,,4
2024-08-09,223541848495,성광벤드,직전고 돌파,,,미표기,,4
2024-08-12,223545190103,신풍제약,장기 이평선 돌파,,,미표기,,3
2024-08-12,223545190103,오성첨단소재,직전고 돌파 (신고가),,,미표기,,3
2024-08-12,223545190103,셀리드,상한가 연속 상승 (연파동),,,미표기,,3
2024-08-13,223546244004,지에스이,직전고 돌파 시도,,,미표기,,2
2024-08-13,223546244004,그리드위즈,20일 이평선 돌파 (연파동),,,미표기,,2
2024-08-14,223547430579,레몬,직전고점 돌파 (연파동),,,미표기,,2
2024-08-14,223547430579,태성,직전고 돌파 (신고가),,,미표기,,2
2024-08-16,223549618525,피씨엘,직전고 돌파,,,미표기,,2
2024-08-16,223549618525,젠큐릭스,장기 이평선 돌파 (연파동),,,미표기,,2
2024-08-19,223552717221,파미셀,장기 이평선 돌파 (연파동),,,미표기,,3
2024-08-19,223552717221,차백신연구소,"직전고 돌파, 장기 이평선 돌파",,,미표기,,3
2024-08-19,223552717221,씨젠,직전고 돌파 (신고가),,,미표기,,3
2024-08-20,223554291633,한선엔지니어링,"추세돌파, 직전고 돌파",,,미표기,,3
2024-08-20,223554291633,화성밸브,직전고 돌파 (신고가),,,미표기,,3
2024-08-20,223554291633,한농화성,전일고점 돌파,,,미표기,,3
2024-08-21,223555395921,오성첨단소재,20일 이평선 반등,,,미표기,,3
2024-08-21,223555395921,에스와이패널,20일 이평선 돌파,,,미표기,,3
2024-08-21,223555395921,화성밸브,직전의 직전고점 돌파,,,미표기,,3
2024-08-22,223556587484,한농화성,기준봉 조정 후 파동,,,미표기,,2
2024-08-22,223556587484,GS글로벌,직전고 돌파,,,미표기,,2
2024-08-23,223557911384,씨젠,10일 이평선 반등,,,미표기,,3
2024-08-23,223557911384,화성밸브,기준봉 조정 후 파동,,,미표기,,3
2024-08-23,223557911384,예스24,상한가 연속 상승,,,미표기,,3
2024-08-26,223560889282,예스티팜,전고점 돌파 (신고가 시도),,,미표기,,2
2024-08-26,223560889282,에이프릴바이오,직전고 돌파 (신고가),,,미표기,,2
2024-08-27,223562367645,넥스트바이오메디컬,직전고 돌파 (신규주 신고가),,,미표기,,2
2024-08-27,223562367645,한선엔지니어링,직전고 돌파,,,미표기,,2
2024-08-28,223563691710,넥스트바이오메디컬,전일 연속 상승 (연파동),,,미표기,,2
2024-08-28,223563691710,유한양행,신고가 돌파,,,미표기,,2
2024-08-29,223564744564,에이비엘바이오,전고점 돌파,,,미표기,,1
2024-08-30,223566061035,한농화성,120일 이평선 반등,,,미표기,,4
2024-08-30,223566061035,퓨처켐,직전고 돌파 시도(신고가),,,미표기,,4
2024-08-30,223566061035,에이비엘바이오,5일 이평선 반등 (분봉 매물대 돌파),,,미표기,,4
2024-08-30,223566061035,이엔셀,상한가 연속 상승 (연파동),,,미표기,,4
2025-05-13,223864479752,온코크로스,박스권 단기 스윙,,,미표기,,4
2025-05-13,223864479752,미래반도체,박스권 단기 스윙,,,미표기,,4
2025-05-13,223864479752,에코플라스틱,박스권 스윙매매,,,미표기,,4
2025-05-13,223864479752,온코닉테라퓨틱스,박스권 스윙매매,,,미표기,,4
2025-06-30,223917057364,원익,박스권 단기스윙,,,미표기,,5
2025-06-30,223917057364,한국정보인증,박스권 단기스윙,,,미표기,,5
2025-06-30,223917057364,한국화장품,박스권 단기스윙,,,미표기,,5
2025-06-30,223917057364,한전산업,박스권 단기스윙,,,미표기,,5
2025-06-30,223917057364,쿠콘,박스권 단기스윙,,,미표기,,5
2025-07-25,223946868587,신영증권,박스권 단기스윙,,,미표기,,5
2025-07-25,223946868587,매커스,박스권 단기 스윙,,,미표기,,5
2025-07-25,223946868587,하이스틸,박스권 단기스윙,,,미표기,,5
2025-07-25,223946868587,쓰리에이로직스,박스권 단기스윙,,,미표기,,5
2025-07-25,223946868587,미트박스,박스권 단기스윙,,,미표기,,5
2025-08-09,223965068349,KCTC,박스권 스윙,,,미표기,,4
2025-08-09,223965068349,일승,박스권 스윙,,,미표기,,4
2025-08-09,223965068349,엔케이,박스권 스윙,,,미표기,,4
2025-08-09,223965068349,에스와이스틸텍,박스권 스윙,,,미표기,,4
2025-08-14,223970412209,에스와이스틸텍,박스권 스윙,,,미표기,,4
2025-08-14,223970412209,엔케이,박스권 스윙,,,미표기,,4
2025-08-14,223970412209,블루엠텍,박스권 스윙,,,미표기,,4
2025-08-14,223970412209,노랑풍선,박스권 스윙,,,미표기,,4
2025-08-23,223980872922,일승,박스권 스윙,,,미표기,,5
2025-08-23,223980872922,팬엔터테인먼트,박스권 스윙,,,미표기,,5
2025-08-23,223980872922,삼기에너지솔루션,박스권 스윙,하이브리드,하이브리드,미표기,,5
2025-08-23,223980872922,에스와이스틸텍,박스권 스윙,,,미표기,,5
2025-08-23,223980872922,STX엔진,박스권 스윙,,,미표기,,5
2025-08-30,223989091903,보성파워텍,박스권 스윙,,,미표기,,2
2025-08-30,223989091903,신흥에스이씨,박스권 스윙,,,미표기,,2
2025-09-07,223998045735,보성파워텍,박스권 스윙,,,미표기,,2
2025-09-07,223998045735,아이비젼웍스,박스권 스윙,,,미표기,,2
2025-09-13,224006452277,보성파워텍,박스권 스윙,,,미표기,,4
2025-09-13,224006452277,부국증권,박스권 스윙,,,미표기,,4
2025-09-13,224006452277,신영증권,박스권 스윙,,,미표기,,4
2025-09-13,224006452277,NHN KCP,박스권 스윙,,,미표기,,4
2025-09-20,224015376686,나우로보틱스,박스권 스윙,,,미표기,,2
2025-09-20,224015376686,핑거,박스권 스윙,,,미표기,,2
2025-09-27,224024052745,한라캐스트,박스권 스윙,,,미표기,,5
2025-09-27,224024052745,한선엔지니어링,박스권 스윙,,,미표기,,5
2025-09-27,224024052745,모비데이즈,박스권 스윙,,,미표기,,5
2025-09-27,224024052745,한싹,박스권 스윙,,,미표기,,5
2025-09-27,224024052745,나우로보틱스,박스권 스윙,,,미표기,,5
2025-10-18,224045512686,로보스타,박스권 스윙,,,미표기,,3
2025-10-18,224045512686,에브리봇,박스권 스윙,,,미표기,,3
2025-10-18,224045512686,유니온,통계 기반 스윙,,,HDR50,body,3
2026-01-10,224141668871,이엔셀,통계 기반 계산기 사용,하이브리드,하이브리드,미표기,,6
2026-01-10,224141668871,드림씨아이에스,통계 기반 계산기 사용,하이브리드,하이브리드,미표기,,6
2026-01-10,224141668871,알지노믹스,통계 기반 계산기 사용,하이브리드,하이브리드,미표기,,6
2026-01-10,224141668871,형지엘리트,통계 기반 계산기 사용,안정형,안정형,미표기,,6
2026-01-10,224141668871,루미르,통계 기반 계산기 사용,하이브리드,하이브리드,미표기,,6
2026-01-10,224141668871,세코닉스,통계 기반 계산기 사용,하이브리드,하이브리드,미표기,,6
2026-01-17,224149519118,에이테크솔루션,통계 기반 계산기 사용,하이브리드,하이브리드,미표기,,3
2026-01-17,224149519118,미래에셋증권우,통계 기반 계산기 사용,하이브리드,하이브리드,미표기,,3
2026-01-17,224149519118,모바일어플라이언스,통계 기반 계산기 사용,하이브리드,하이브리드,미표기,,3
2026-01-23,224157408917,에스앤에스텍,통계 기반 계산기 사용,하이브리드,하이브리드,미표기,,9
2026-01-23,224157408917,제노코,통계 기반 계산기 사용,안정형,안정형,미표기,,9
2026-01-23,224157408917,루미르,통계 기반 계산기 사용,하이브리드,하이브리드,미표기,,9
2026-01-23,224157408917,모베이스전자,통계 기반 계산기 사용,안정형,안정형,HDR80,body,9
2026-01-23,224157408917,피제이전자,통계 기반 계산기 사용,안정형,안정형,미표기,,9
2026-01-23,224157408917,포메탈,통계 기반 계산기 사용,하이브리드,하이브리드,미표기,,9
2026-01-23,224157408917,티엑스알로보틱스,통계 기반 계산기 사용,표준형,표준형,미표기,,9
2026-01-23,224157408917,모바일어플라이언스,통계 기반 계산기 사용,하이브리드,하이브리드,미표기,,9
2026-01-23,224157408917,세코닉스,통계 기반 계산기 사용,안정형,안정형,미표기,,9
2026-01-30,224165531244,한신기계,통계 기반 계산기 사용,하이브리드,하이브리드,미표기,,6
2026-01-30,224165531244,삼표시멘트,통계 기반 계산기 사용,표준형,표준형,미표기,,6
2026-01-30,224165531244,피제이전자,통계 기반 계산기 사용,안정형,안정형,미표기,,6
2026-01-30,224165531244,포메탈,통계 기반 계산기 사용,하이브리드,하이브리드,미표기,,6
2026-01-30,224165531244,미투온,통계 기반 계산기 사용,하이브리드,하이브리드,미표기,,6
2026-01-30,224165531244,티엑스알로보틱스,통계 기반 계산기 사용,표준형,표준형,미표기,,6
2026-02-08,224175949376,알트,통계 기반 계산기 사용,공격형,공격형,미표기,,5
2026-02-08,224175949376,리브스메드,통계 기반 계산기 사용,표준형,표준형,미표기,,5
2026-02-08,224175949376,티엑스알로보틱스,통계 기반 계산기 사용,안정형,안정형,미표기,,5
2026-02-08,224175949376,한전산업,통계 기반 계산기 사용,표준형,표준형,미표기,,5
2026-02-08,224175949376,프로텍,통계 기반 계산기 사용,안정형,안정형,미표기,,5
2026-02-13,224182879438,한컴위드,통계 기반 계산기 사용,안정형,안정형,미표기,,6
2026-02-13,224182879438,미투온,통계 기반 계산기 사용,안정형,안정형,미표기,,6
2026-02-13,224182879438,티엑스알로보틱스,통계 기반 계산기 사용,안정형,안정형,미표기,,6
2026-02-13,224182879438,HD현대에너지솔루션,통계 기반 계산기 사용,표준형,표준형,미표기,,6
2026-02-13,224182879438,삼미금속,통계 기반 계산기 사용,안정형,안정형,미표기,,6
2026-02-13,224182879438,LK삼양,통계 기반 계산기 사용,하이브리드,하이브리드,미표기,,6
2026-02-27,224198492187,NHN KCP,박스권 스윙,하이브리드,하이브리드,미표기,,5
2026-02-27,224198492187,제룡전기,통계기반 계산기 사용,하이브리드,하이브리드,미표기,,5
2026-02-27,224198492187,대주전자재료,통계기반 계산기,표준형,표준형,미표기,,5
2026-02-27,224198492187,현대힘스,통계기반 계산기 사용,표준형,표준형,미표기,,5
2026-02-27,224198492187,조비,통계 기반 계산기 사용,표준형,표준형,미표기,,5
2026-03-13,224215236591,와이제이링크,통계 기반 계산기 사용,안정형,안정형,미표기,,2
2026-03-13,224215236591,코데즈컴바인,통계 기반 계산기 사용,하이브리드,하이브리드,미표기,,2
2026-03-20,224223679244,폴라리스AI,통계 기반 계산기 사용,사분위수(Q1~Q3) 하이브리드,하이브리드,사분위,caption,3
2026-03-20,224223679244,폴라리스AI파마,통계 기반 계산기 사용,HDR 하이브리드,하이브리드,HDR,caption,3
2026-03-20,224223679244,에치에프알,10일선 눌림,,,미표기,,3
2026-04-03,224239715508,에코플라스틱,통계 기반 계산기 사용,사분위 하이브리드,하이브리드,사분위,caption,6
2026-04-03,224239715508,광전자,통계 기반 계산기 사용,사분위 하이브리드,하이브리드,사분위,caption,6
2026-04-03,224239715508,태웅,통계 기반 계산기 사용,HDR 60 하이브리드,하이브리드,HDR60,caption,6
2026-04-03,224239715508,LS머트리얼즈,통계 기반 계산기 사용,사분위 하이브리드,하이브리드,사분위,caption,6
2026-04-03,224239715508,티엠씨,통계 기반 계산기 사용,사분위 하이브리드,하이브리드,사분위,caption,6
2026-04-03,224239715508,대명에너지,통계 기반 계산기 사용,사분위 하이브리드,하이브리드,사분위,caption,6
2026-07-31,224364189017,가온칩스,통계기반 자동매매,,,미표기,,23
2026-07-31,224364189017,다날,통계기반 자동매매,,,미표기,,23
2026-07-31,224364189017,다스코,통계기반 자동매매,,,미표기,,23
2026-07-31,224364189017,마키나락스,통계기반 자동매매,,,미표기,,23
2026-07-31,224364189017,티엑스알로보틱스,통계기반 자동매매,,,미표기,,23
2026-07-31,224364189017,금호건설,통계기반 자동매매,,,미표기,,23
2026-07-31,224364189017,데이타솔루션,통계기반 자동매매,,,미표기,,23
2026-07-31,224364189017,셀바스AI,통계기반 자동매매,,,미표기,,23
2026-07-31,224364189017,코스모로보틱스,통계기반 자동매매,,,미표기,,23
2026-07-31,224364189017,삼기,통계기반 자동매매,,,미표기,,23
2026-07-31,224364189017,씨피시스템,통계기반 자동매매,,,미표기,,23
2026-07-31,224364189017,현대약품,통계기반 자동매매,,,미표기,,23
2026-07-31,224364189017,금호전기,통계기반 자동매매,,,미표기,,23
2026-07-31,224364189017,동신건설,통계기반 자동매매,,,미표기,,23
2026-07-31,224364189017,남화토건,통계기반 자동매매,,,미표기,,23
2026-07-31,224364189017,삼호개발,통계기반 자동매매,,,미표기,,23
2026-07-31,224364189017,한성크린텍,통계기반 자동매매,,,미표기,,23
2026-07-31,224364189017,삼기에너지솔루션즈,통계기반 자동매매,,,미표기,,23
2026-07-31,224364189017,에스폴리텍,통계기반 자동매매,,,미표기,,23
2026-07-31,224364189017,삼화전자,통계기반 자동매매,,,미표기,,23
2026-07-31,224364189017,모나미,통계기반 자동매매,,,미표기,,23
2026-07-31,224364189017,한성기업,통계기반 자동매매,,,미표기,,23
2026-07-31,224364189017,지엔씨에너지,통계기반 자동매매,,,미표기,,23
