post_date,logNo,stock_code,stock_name,regime,searcher,preset,preset_base,preset_mode,preset_mode_src,src,title_truncated,bars_pre,bars_post,in_db_year,usable,method
2022-05-02,222718273631,154030,아시아종묘,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파 시도
2022-05-03,222719307338,024840,KBI메탈,검색기단타,주도주검색기,,,미표기,,both,False,29,25,True,True,직전고 돌파
2022-05-03,222719307338,025620,제이준코스메틱,검색기단타,주도주검색기,,,미표기,,both,False,29,25,True,True,직전고 돌파
2022-05-04,222720491051,,수산중공업,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파 연속 상승
2022-05-04,222720491051,065440,이루온,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2022-05-06,222722860917,,광림,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2022-05-06,222722860917,001440,대한전선,검색기단타,주도주검색기,,,미표기,,both,False,29,26,True,True,직전고 돌파
2022-05-06,222722860917,053800,안랩,검색기단타,주도주검색기,,,미표기,,both,False,29,26,True,True,직전고 돌파
2022-05-09,222726055694,105840,우진,검색기단타,주도주검색기,,,미표기,,both,False,28,27,True,True,신고가 연속상승
2022-05-09,222726055694,074610,이엔플러스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2022-05-10,222727302560,058730,다스코,검색기단타,주도주검색기,,,미표기,,both,False,28,26,True,True,직전고 돌파
2022-05-10,222727302560,038110,에코플라스틱,검색기단타,주도주검색기,,,미표기,,both,False,28,26,True,True,전일 고점 돌파 (기준봉 조정 후 파동)
2022-05-10,222727302560,065530,와이어블,검색기단타,주도주검색기,,,미표기,,both,False,28,26,True,True,전일 고점 돌파
2022-05-11,222728349550,,노터스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파 (신고가)
2022-05-11,222728349550,050760,에스폴리텍,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,전일 고점 돌파
2022-05-12,222729856778,024120,KB오토시스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2022-05-12,222729856778,053270,구영테크,검색기단타,주도주검색기,,,미표기,,both,False,28,26,True,True,직전고 돌파 (신고가)
2022-05-12,222729856778,124560,태웅로직스,검색기단타,주도주검색기,,,미표기,,both,False,28,26,True,True,상한가 연속 상승
2022-05-13,222731108601,024120,KB오토시스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,
2022-05-13,222731108601,,KG ETS,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,상한가 연속 상승 (연파동)
2022-05-16,222734548652,013310,아진산업,검색기단타,주도주검색기,,,미표기,,both,False,28,27,True,True,직전고 돌파
2022-05-16,222734548652,086060,진바이오텍,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,20일 이평선 돌파
2022-05-17,222735581853,017040,광명전기,검색기단타,주도주검색기,,,미표기,,both,False,28,26,True,True,직전고 돌파 (신고가)
2022-05-17,222735581853,117580,대성에너지,검색기단타,주도주검색기,,,미표기,,both,False,28,26,True,True,10일 이평선 돌파
2022-05-17,222735581853,015230,대창단조,검색기단타,주도주검색기,,,미표기,,both,False,28,26,True,True,직전고 돌파
2022-05-17,222735581853,128540,에코캡,검색기단타,주도주검색기,,,미표기,,both,False,28,26,True,True,전일 고점 돌파 (기준봉 조정 후 파동)
2022-05-18,222736845818,,노터스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,완전 신고가
2022-05-18,222736845818,065530,와이어블,검색기단타,주도주검색기,,,미표기,,both,False,28,26,True,True,10일 이평선 반등
2022-05-19,222738361284,047920,HLB제약,검색기단타,주도주검색기,,,미표기,,both,False,28,26,True,True,상한가 연속 상승(연파동)
2022-05-19,222738361284,095910,에스에너지,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2022-05-19,222738361284,002680,한탑,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,상한가 연속 상승 및 직전고 돌파
2022-05-19,222738361284,093370,후성,검색기단타,주도주검색기,,,미표기,,both,False,28,26,True,True,직전고 돌파
2022-05-20,222739601074,389260,대명에너지,검색기단타,실시간검색순위,,,미표기,,both,False,5,26,True,False,신규주 상한가 연속상승 (연파동)
2022-05-23,222742690830,399720,가온칩스,검색기단타,주도주검색기,,,미표기,,both,False,2,27,True,False,신규주 연속 상승
2022-05-23,222742690830,121850,코이즈,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,전일고점 돌파
2022-05-24,222744105572,048770,TPC,검색기단타,주도주검색기,,,미표기,,both,False,28,26,True,True,직전고 돌파 (신고가)
2022-05-24,222744105572,058730,다스코,검색기단타,주도주검색기,,,미표기,,both,False,28,26,True,True,직전고 돌파 (신고가)
2022-05-24,222744105572,066590,우수AMS,검색기단타,주도주검색기,,,미표기,,both,False,28,26,True,True,전일 고점 돌파 (5일 이평선 반등)
2022-05-25,222745653816,058610,에스피지,검색기단타,주도주검색기,,,미표기,,both,False,28,26,True,True,신고가 연속 상승
2022-05-26,222747283929,011930,신성이엔지,검색기단타,주도주검색기,,,미표기,,both,False,28,26,True,True,직전고 돌파
2022-05-26,222747283929,173130,오파스넷,검색기단타,주도주검색기,,,미표기,,both,False,28,26,True,True,전일 고점 돌파
2022-05-26,222747283929,,켐온,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,기준봉 조정 후 파동
2022-05-26,222747283929,,하인크코리아,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,신고가 10일 이평선 반등
2022-05-27,222748984608,,우리손에프엔지,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전꼬리 돌파
2022-05-27,222748984608,005860,한일사료,검색기단타,주도주검색기,,,미표기,,both,False,29,26,True,True,20일 이평선 돌파
2022-05-30,222752308806,307750,국전약품,검색기단타,주도주검색기,,,미표기,,both,False,28,27,True,True,전일 고점 돌파
2022-05-30,222752308806,,미코바이오메드,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2022-05-30,222752308806,109820,진매트릭스,검색기단타,주도주검색기,,,미표기,,both,False,28,27,True,True,"직전고, 60일 이평선 돌파"
2022-05-31,222753320530,011930,신성이엔지,검색기단타,주도주검색기,,,미표기,,both,False,28,26,True,True,직전고 돌파
2022-05-31,222753320530,015860,일진홀딩스,검색기단타,주도주검색기,,,미표기,,both,False,28,26,True,True,전일 고점 돌파
2022-06-02,222756256274,014470,부방,검색기단타,주도주검색기,,,미표기,,both,False,27,27,True,True,20일 이평선 돌파
2022-06-02,222756256274,264850,이랜시스,검색기단타,주도주검색기,,,미표기,,both,False,27,27,True,True,20일 이평선 돌파
2022-06-02,222756256274,016790,현대사료,검색기단타,주도주검색기,,,미표기,,both,False,27,27,True,True,직전고 돌파
2022-06-03,222757672127,,맥스트,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2022-06-03,222757672127,038620,위즈코프,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,60일 이평선 돌파
2022-06-07,222762783467,187270,신화콘텍,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파 (신고가)
2022-06-08,222764287248,340440,세림B&G,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파 (연속상승)
2022-06-08,222764287248,103590,일진전기,검색기단타,주도주검색기,,,미표기,,both,False,26,28,True,True,직전고 돌파
2022-06-08,222764287248,024740,한일단조,검색기단타,주도주검색기,,,미표기,,both,False,26,28,True,True,직전고 돌파
2022-06-09,222765775914,366030,공구우먼,검색기단타,주도주검색기,,,미표기,,both,False,26,28,True,True,직전고 돌파 (신고가)
2022-06-09,222765775914,267320,나인테크,검색기단타,주도주검색기,,,미표기,,both,False,26,28,True,True,직전고 돌파
2022-06-09,222765775914,303030,지니틱스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2022-06-10,222767146583,087260,모바일어플라이언스,검색기단타,주도주검색기,,,미표기,,both,False,27,28,True,True,직전고 돌파
2022-06-10,222767146583,370090,퓨런티어,검색기단타,주도주검색기,,,미표기,,both,False,27,28,True,True,직전고 돌파 기대
2022-06-13,222770992865,099440,스맥,검색기단타,주도주검색기,,,미표기,,both,False,26,29,True,True,직전고 돌파 (전일 고점돌파)
2022-06-13,222770992865,048870,시너지이노베이션,검색기단타,주도주검색기,,,미표기,,both,False,26,29,True,True,직전고 돌파
2022-06-13,222770992865,187270,신화콘텍,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,5일 이평선 반등
2022-06-14,222772396428,218150,미래생명자원,검색기단타,주도주검색기,,,미표기,,both,False,26,28,True,True,직전고 돌파
2022-06-14,222772396428,396300,세아메카닉스,검색기단타,주도주검색기,,,미표기,,both,False,26,28,True,True,기준봉 조정 후 파동
2022-06-15,222773835327,376930,노을,검색기단타,주도주검색기,,,미표기,,both,False,27,28,True,True,직전고 돌파
2022-06-15,222773835327,370090,퓨런티어,검색기단타,주도주검색기,,,미표기,,both,False,27,28,True,True,직전고 돌파
2022-06-16,222775335245,389260,대명에너지,검색기단타,주도주검색기,,,미표기,,both,False,22,28,True,True,기준봉 조정 후 파동
2022-06-16,222775335245,008700,아남전자,검색기단타,주도주검색기,,,미표기,,both,False,27,28,True,True,직전고 돌파
2022-06-17,222776901952,,미코바이오메드,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2022-06-17,222776901952,054090,삼진엘앤디,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,상한가 연속상승 (연파동)
2022-06-20,222780827618,396300,세아메카닉스,검색기단타,주도주검색기,,,미표기,,both,False,27,29,True,True,10일 이평선 반등
2022-06-20,222780827618,041440,현대에버다임,검색기단타,주도주검색기,,,미표기,,both,False,27,29,True,True,20일 이평돌파 (연파동)
2022-06-21,222782223675,100660,서암기계공업,검색기단타,주도주검색기,,,미표기,,both,False,27,28,True,True,20일 이평선 반등
2022-06-21,222782223675,370090,퓨런티어,검색기단타,주도주검색기,,,미표기,,both,False,27,28,True,True,직전고 돌파기대
2022-06-22,222784041108,376930,노을,검색기단타,주도주검색기,,,미표기,,both,False,27,28,True,True,전일 고점 돌파 (연파동)
2022-06-22,222784041108,025320,시노펙스,검색기단타,주도주검색기,,,미표기,,both,False,27,28,True,True,20일 이평선 반등
2022-06-22,222784041108,388050,지투파워,검색기단타,주도주검색기,,,미표기,,both,False,27,28,True,True,5일 이평선 반등
2022-06-22,222784041108,097870,효성오앤비,검색기단타,주도주검색기,,,미표기,,both,False,27,28,True,True,직전고 돌파
2022-06-23,222785569412,,KG ETS,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,20일 이평선 반등
2022-06-23,222785569412,049720,고려신용정보,검색기단타,주도주검색기,,,미표기,,both,False,27,28,True,True,직전고 돌파
2022-06-23,222785569412,056700,신화인터텍,검색기단타,주도주검색기,,,미표기,,both,False,27,28,True,True,직전고 돌파
2022-06-23,222785569412,131400,이브이첨단소재,검색기단타,주도주검색기,,,미표기,,both,False,27,28,True,True,직전고 돌파
2022-06-24,222786969179,376930,노을,검색기단타,주도주검색기,,,미표기,,both,False,28,28,True,True,10일 이평선 반등
2022-06-24,222786969179,086890,이수앱지스,검색기단타,주도주검색기,,,미표기,,both,False,28,28,True,True,직전고 돌파
2022-06-27,222790708465,388050,지투파워,검색기단타,주도주검색기,,,미표기,,both,False,27,29,True,True,전일고점 돌파
2022-06-27,222790708465,,하인크코리아,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,120일 이평선 반등
2022-06-27,222790708465,041440,현대에버다임,검색기단타,주도주검색기,,,미표기,,both,False,27,29,True,True,직전고점 돌파
2022-06-28,222791854557,002410,범양건영,검색기단타,주도주검색기,,,미표기,,both,False,27,28,True,True,20일 이평선 돌파
2022-06-28,222791854557,083650,비에이치아이,검색기단타,주도주검색기,,,미표기,,both,False,27,28,True,True,직전고 돌파(신고가)
2022-06-29,222793462745,002410,범양건영,검색기단타,주도주검색기,,,미표기,,both,False,27,28,True,True,전일 고점 돌파
2022-06-29,222793462745,297090,씨에스베어링,검색기단타,주도주검색기,,,미표기,,both,False,27,28,True,True,직전고 돌파
2022-06-29,222793462745,291650,압타머사이언스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2022-06-29,222793462745,102370,케이옥션,검색기단타,주도주검색기,,,미표기,,both,False,27,28,True,True,60일 이평선 돌파
2022-06-30,222794684601,102370,케이옥션,검색기단타,주도주검색기,,,미표기,,both,False,27,28,True,True,전일고점 돌파
2022-06-30,222794684601,037440,희림,검색기단타,주도주검색기,,,미표기,,both,False,27,28,True,True,상한가 연속 상승 (연파동)
2022-07-04,222799509995,045510,정원엔시스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,상한가 연속 상승(연파동)
2022-07-04,222799509995,037440,희림,검색기단타,주도주검색기,,,미표기,,both,False,27,29,True,True,전일 고점 돌파
2022-07-05,222800778982,310210,보로노이,검색기단타,주도주검색기,,,미표기,,both,False,8,28,True,False,전일고점 돌파
2022-07-05,222800778982,253840,수젠텍,검색기단타,주도주검색기,,,미표기,,both,False,27,28,True,True,상한가 연속 상승 (연파동)
2022-07-06,222802178460,258830,세종메디칼,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2022-07-06,222802178460,388050,지투파워,검색기단타,주도주검색기,,,미표기,,both,False,27,27,True,True,10일 이평선 돌파
2022-07-06,222802178460,376180,피코그램,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,상한가 연속 상승 (연파동)
2022-07-06,222802178460,004310,현대약품,검색기단타,주도주검색기,,,미표기,,both,False,27,27,True,True,전일 고점 및 전고점 돌파
2022-07-07,222803197166,016790,현대사료,검색기단타,주도주검색기,,,미표기,,both,False,27,27,True,True,직전고 돌파
2022-07-11,222807196568,,까뮤이엔씨,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전 매물돌파
2022-07-11,222807196568,241840,에이스토리,검색기단타,주도주검색기,,,미표기,,both,False,27,28,True,True,직전 매물 돌파
2022-07-12,222808511628,038460,바이오스마트,검색기단타,주도주검색기,,,미표기,,both,False,28,27,True,True,60일 이평선 돌파
2022-07-12,222808511628,249420,일동제약,검색기단타,주도주검색기,,,미표기,,both,False,28,27,True,True,전일 고점 돌파
2022-07-13,222809845738,084650,랩지노믹스,검색기단타,주도주검색기,,,미표기,,both,False,28,27,True,True,120일 이평선 돌파
2022-07-13,222809845738,,룽투코리아,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2022-07-13,222809845738,066410,버킷스튜디오,검색기단타,주도주검색기,,,미표기,,both,False,28,27,True,True,20일 이평선 돌파
2022-07-13,222809845738,241840,에이스토리,검색기단타,주도주검색기,,,미표기,,both,False,28,27,True,True,직전고 돌파 (기준봉 조정 후 파동)
2022-07-14,222811083991,,갤럭시아너미트리,검색기단타,주도주검색기,,,,,title_only,False,0,0,False,False,
2022-07-14,222811083991,094480,갤럭시아머니트리,검색기단타,주도주검색기,,,미표기,,body,False,28,27,True,True,60일 이평선 돌파
2022-07-14,222811083991,256840,한국비엔씨,검색기단타,주도주검색기,,,미표기,,both,False,28,27,True,True,직전고 돌파
2022-07-15,222812377159,307750,국전약품,검색기단타,주도주검색기,,,미표기,,both,False,29,27,True,True,직전고 돌파
2022-07-15,222812377159,049180,셀루메드,검색기단타,주도주검색기,,,미표기,,both,False,29,27,True,True,직전고 돌파
2022-07-18,222816863852,249420,일동제약,검색기단타,주도주검색기,,,미표기,,both,False,29,28,True,True,전일 고점돌파 (연파동)
2022-07-19,222818852753,403870,HPSP,검색기단타,주도주검색기,,,미표기,,both,False,3,27,True,False,전일 고점 돌파
2022-07-19,222818852753,019170,신풍제약,검색기단타,주도주검색기,,,미표기,,both,False,29,27,True,True,120일 이평선 돌파
2022-07-19,222818852753,376180,피코그램,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,10일 이평선 반등
2022-07-20,222820666789,066410,버킷스튜디오,검색기단타,주도주검색기,,,미표기,,both,False,29,27,True,True,"직전고 돌파, 60일 이평선 돌파"
2022-07-20,222820666789,,알로이스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2022-07-20,222820666789,389140,포바이포,검색기단타,주도주검색기,,,미표기,,both,False,29,27,True,True,"5일 이평선 반등, 전일 고점 돌파"
2022-07-21,222822385718,,KPX생명과학,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2022-07-21,222822385718,,멕스트,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2022-07-21,222822385718,,센트랄모텍,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2022-07-22,222824329934,033200,모아텍,검색기단타,주도주검색기,,,미표기,,both,False,30,27,True,True,전일 고점 돌파 (기준봉 조정 후 파동)
2022-07-22,222824329934,014710,사조씨푸드,검색기단타,주도주검색기,,,미표기,,both,False,30,27,True,True,60일 이평선 돌파
2022-07-22,222824329934,396300,세아메카닉스,검색기단타,주도주검색기,,,미표기,,both,False,30,27,True,True,20일 이평선 돌파
2022-07-22,222824329934,072470,우리산업홀딩스,검색기단타,주도주검색기,,,미표기,,both,False,30,27,True,True,직전고 돌파
2022-07-25,222827676346,109820,진매트릭스,검색기단타,주도주검색기,,,미표기,,both,False,29,28,True,True,10일 이평선 돌파
2022-07-26,222829313069,001570,금양,검색기단타,주도주검색기,,,미표기,,both,False,29,27,True,True,상한가 연속 상승(연파동)
2022-07-26,222829313069,014160,대영포장,검색기단타,주도주검색기,,,미표기,,both,False,29,27,True,True,직전고 돌파
2022-07-27,222831220825,008830,대동기어,검색기단타,주도주검색기,,,미표기,,both,False,29,27,True,True,전일고점 돌파
2022-07-27,222831220825,348030,모비릭스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,전일 고점 돌파(기준봉 조정 후 파동)
2022-07-27,222831220825,,웰크로론한텍,검색기단타,주도주검색기,,,미표기,,body,False,0,0,False,False,전일 고점 돌파
2022-07-27,222831220825,076080,웰크론한텍,검색기단타,주도주검색기,,,,,title_only,False,0,0,False,False,
2022-07-28,222832435577,083640,인콘,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,10일 이평선 반등
2022-07-28,222832435577,045510,정원엔시스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,전일고점 돌파(기준봉 조정 후 파동)
2022-07-29,222833510981,056700,신화인터텍,검색기단타,주도주검색기,,,미표기,,both,False,30,27,True,True,10일 이평선 반등
2022-07-29,222833510981,065440,이루온,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2022-08-01,222836395329,119850,지엔씨에너지,검색기단타,주도주검색기,,,미표기,,both,False,29,27,True,True,전일 고점돌파
2022-08-01,222836395329,126560,현대퓨처넷,검색기단타,주도주검색기,,,미표기,,both,False,29,27,True,True,60일 이평선 돌파
2022-08-02,222837445124,048770,TPC,검색기단타,주도주검색기,,,미표기,,both,False,29,26,True,True,120일 이평선 돌파
2022-08-02,222837445124,038070,서린바이오,검색기단타,주도주검색기,,,미표기,,both,False,29,26,True,True,20일 이평선 반등
2022-08-02,222837445124,101170,우림피티에스,검색기단타,주도주검색기,,,미표기,,both,False,29,26,True,True,직전고 돌파 (기준봉 조정 후 파동)
2022-08-03,222838364846,,보광산업,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2022-08-03,222838364846,024740,한일단조,검색기단타,주도주검색기,,,미표기,,both,False,29,25,True,True,전일 고점 돌파
2022-08-04,222839369800,214270,FSN,검색기단타,주도주검색기,,,미표기,,both,False,29,25,True,True,60일 이평선 돌파
2022-08-04,222839369800,143540,영우디에스피,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파 (기준봉 조정 후 파동)
2022-08-04,222839369800,289220,자이언트스텝,검색기단타,주도주검색기,,,미표기,,both,False,29,25,True,True,직전고 돌파
2022-08-04,222839369800,263700,케어랩스,검색기단타,주도주검색기,,,미표기,,both,False,29,25,True,True,60일 이평선 돌파
2022-08-05,222840234023,005690,파미셀,검색기단타,주도주검색기,,,미표기,,both,False,30,25,True,True,직전고 돌파
2022-08-05,222840234023,066130,하츠,검색기단타,주도주검색기,,,미표기,,both,False,30,25,True,True,60일 이평선 돌파
2022-08-08,222842918397,270660,에브리봇,검색기단타,주도주검색기,,,미표기,,both,False,29,26,True,True,120일 이평선 돌파
2022-08-08,222842918397,264850,이랜시스,검색기단타,주도주검색기,,,미표기,,both,False,29,26,True,True,직전고 돌파
2022-08-08,222842918397,005110,한창,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2022-08-09,222843665140,052600,한네트,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고점 돌파 (60일 이평선 돌파)
2022-08-10,222844574225,,넥스턴바이오,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,10일 이평선 반등
2022-08-11,222845548719,382900,범한퓨얼셀,검색기단타,주도주검색기,,,미표기,,both,False,29,25,True,True,직전고 돌파
2022-08-11,222845548719,006910,보성파워텍,검색기단타,주도주검색기,,,미표기,,both,False,29,25,True,True,직전고 돌파
2022-08-11,222845548719,037440,희림,검색기단타,주도주검색기,,,미표기,,both,False,29,25,True,True,직전고 돌파
2022-08-12,222846595393,004140,동방,검색기단타,주도주검색기,,,미표기,,both,False,30,25,True,True,직전고 돌파
2022-08-12,222846595393,277810,레인보우로보틱스,검색기단타,주도주검색기,,,미표기,,both,False,30,25,True,True,직전고 돌파
2022-08-12,222846595393,323990,박셀바이오,검색기단타,주도주검색기,,,미표기,,both,False,30,25,True,True,직전고 돌파 (신고가)
2022-08-16,222849665392,,레이저셀,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2022-08-16,222849665392,376180,피코그램,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,전일고점 돌파 (신고가)
2022-08-17,222850639309,277810,레인보우로보틱스,검색기단타,주도주검색기,,,미표기,,both,False,28,26,True,True,기준봉 조정 후 파동(신고가)
2022-08-17,222850639309,053050,지에스이,검색기단타,주도주검색기,,,미표기,,both,False,28,26,True,True,120일 이평선 돌파
2022-08-18,222851607454,087260,모바일어플라이언스,검색기단타,주도주검색기,,,미표기,,both,False,28,26,True,True,직전고 돌파
2022-08-18,222851607454,201490,미투온,검색기단타,주도주검색기,,,미표기,,both,False,28,26,True,True,상한가 연속 상승(연파동)
2022-08-19,222852404327,008110,대동전자,검색기단타,주도주검색기,,,미표기,,both,False,29,26,True,True,전일 고점 돌파
2022-08-19,222852404327,376180,피코그램,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,기준봉 조정 후 파동 (신고가)
2022-08-22,222854996307,002360,SH에너지화학,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,전일고점 돌파
2022-08-22,222854996307,,골프존뉴딘홀딩스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,60일 이평선 돌파
2022-08-22,222854996307,134790,시디즈,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고점 돌파
2022-08-22,222854996307,005860,한일사료,검색기단타,주도주검색기,,,미표기,,both,False,28,27,True,True,직전고 및 전일 고점 돌파
2022-08-23,222855780492,107600,새빗켐,검색기단타,주도주검색기,,,미표기,,both,False,13,26,True,False,신규주 신고가 연속 상승
2022-08-23,222855780492,352910,오비고,검색기단타,주도주검색기,,,미표기,,both,False,28,26,True,True,직전고점 및 장기 이평선 돌파
2022-08-24,222856951104,095500,미래나노텍,검색기단타,주도주검색기,,,미표기,,both,False,28,25,True,True,직전고 돌파 (신고가)
2022-08-24,222856951104,119500,포메탈,검색기단타,주도주검색기,,,미표기,,both,False,28,25,True,True,직전고 돌파 시도
2022-08-25,222857853751,072470,우리산업홀딩스,검색기단타,주도주검색기,,,미표기,,both,False,28,25,True,True,20일 이평선 돌파
2022-08-25,222857853751,005420,코스모화학,검색기단타,주도주검색기,,,미표기,,both,False,28,25,True,True,직전고 돌파 (신고가)
2022-08-25,222857853751,376180,피코그램,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,10일 이평선 반등
2022-08-26,222858564773,048410,현대바이오,검색기단타,주도주검색기,,,미표기,,both,False,29,25,True,True,직전고 돌파
2022-08-29,222861130175,095660,네오위즈,검색기단타,주도주검색기,,,미표기,,both,False,28,26,True,True,전일 고점 돌파 (신고가)
2022-08-29,222861130175,008830,대동기어,검색기단타,주도주검색기,,,미표기,,both,False,28,26,True,True,직전고 돌파
2022-08-30,222862105505,019440,세아특수강,검색기단타,주도주검색기,,,미표기,,both,False,28,25,True,True,직전고 돌파 (기준봉 조정 후 파동)
2022-08-30,222862105505,220260,켐트로스,검색기단타,주도주검색기,,,미표기,,both,False,28,25,True,True,직전고 돌파
2022-08-31,222862906101,340930,유일에너테크,검색기단타,주도주검색기,,,미표기,,both,False,28,24,True,True,전일고점 돌파
2022-08-31,222862906101,047310,파워로직스,검색기단타,주도주검색기,,,미표기,,both,False,28,24,True,True,직전고 돌파
2022-09-06,222868109827,001570,금양,검색기단타,주도주검색기,,,미표기,,both,False,28,24,True,True,전일고점 돌파 (신고가)
2022-09-06,222868109827,171090,선익시스템,검색기단타,주도주검색기,,,미표기,,both,False,28,24,True,True,직전고 돌파 (기준봉 조정 후 파동)
2022-09-06,222868109827,095910,에스에너지,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,10일 이평선 반등
2022-09-07,222869061561,095500,미래나노텍,검색기단타,주도주검색기,,,미표기,,both,False,28,24,True,True,직전고 돌파 (신고가)
2022-09-08,222870061067,001570,금양,검색기단타,주도주검색기,,,미표기,,both,False,28,24,True,True,전일고점 돌파 (신고가)
2022-09-08,222870061067,000320,노루홀딩스,검색기단타,주도주검색기,,,미표기,,both,False,28,24,True,True,직전고 돌파
2022-09-08,222870061067,053690,한미글로벌,검색기단타,주도주검색기,,,미표기,,both,False,28,24,True,True,직전고 돌파 (신고가)
2022-09-13,222873295540,047920,HLB제약,검색기단타,주도주검색기,,,미표기,,both,False,26,26,True,True,직전고 돌파 (연속 상승)
2022-09-13,222873295540,038110,에코플라스틱,검색기단타,주도주검색기,,,미표기,,both,False,26,26,True,True,기준봉 조정 후 파동
2022-09-14,222874367902,,이엔코퍼레이션,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2022-09-14,222874367902,,현대에너지솔루션,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파 (신고가)
2022-09-15,222875160759,095500,미래나노텍,검색기단타,주도주검색기,,,미표기,,both,False,26,26,True,True,연속 상승 (신고가)
2022-09-15,222875160759,004910,조광페인트,검색기단타,주도주검색기,,,미표기,,both,False,26,26,True,True,직전고 돌파 (신고가)
2022-09-16,222876029024,,해성티피씨,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2022-09-19,222878404056,030960,양지사,검색기단타,주도주검색기,,,미표기,,both,False,26,27,True,True,전일 고점 돌파(신고가)
2022-09-20,222879347323,040300,YTN,검색기단타,주도주검색기,,,미표기,,both,False,26,26,True,True,전일 고점 돌파 (신고가)
2022-09-21,222880460280,087260,모바일어플라이언스,검색기단타,주도주검색기,,,미표기,,both,False,26,26,True,True,직전고 돌파
2022-09-21,222880460280,074610,이엔플러스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2022-09-26,222884369056,006220,제주은행,검색기단타,주도주검색기,,,,,title_only,False,27,27,True,True,
