date,strategy,code,stage,result,n,first_ts,last_ts,basis
2026-09-17,book_pullback_ma20,043260,signal,replay:Y,,,,replay
2026-09-17,book_pullback_ma20,043260,cap,max_positions,1,09:03:51,09:03:51,log
2026-09-17,book_pullback_ma20,100130,candidate,Y,1,,,e6
2026-09-17,book_pullback_ma20,100130,signal,replay:Y,,,,replay
2026-09-17,book_pullback_ma20,100130,cap,max_positions,1,09:03:51,09:03:51,log
2026-09-17,book_pullback_ma20,125020,candidate,Y,1,,,e6
2026-09-17,book_pullback_ma20,125020,signal,replay:Y,,,,replay
2026-09-17,book_pullback_ma20,125020,cap,max_positions,1,09:03:51,09:03:51,log
2026-09-17,book_pullback_ma20,077360,candidate,Y,1,,,e6
2026-09-17,book_pullback_ma20,077360,signal,replay:Y,,,,replay
2026-09-17,book_pullback_ma20,077360,cap,max_positions,1,09:03:51,09:03:51,log
2026-09-17,book_pullback_ma20,204270,candidate,Y,1,,,e6
2026-09-17,book_pullback_ma20,204270,signal,replay:Y,,,,replay
2026-09-17,book_pullback_ma20,204270,cap,max_positions,1,09:03:51,09:03:51,log
2026-09-17,book_pullback_ma20,100790,candidate,Y,1,,,e6
2026-09-17,book_pullback_ma20,100790,signal,replay:Y,,,,replay
2026-09-17,book_pullback_ma20,100790,cap,max_positions,1,09:03:51,09:03:51,log
2026-09-17,book_pullback_ma5,069540,candidate,Y,1,,,e6
2026-09-17,book_pullback_ma5,069540,signal,Y,2,09:22:03,11:19:05,log
2026-09-17,book_pullback_ma5,069540,gate,buy_stop,2,09:22:03,11:19:05,log
2026-09-17,book_pullback_ma5,046970,candidate,Y,1,,,e6
2026-09-17,book_pullback_ma5,046970,signal,Y,1,09:22:03,09:22:03,log
2026-09-17,book_pullback_ma5,046970,fill,Y,1,09:22:03,09:22:03,vtr
2026-09-17,book_pullback_ma5,413630,candidate,Y,1,,,e6
2026-09-17,book_pullback_ma5,413630,signal,Y,1,11:19:05,11:19:05,log
2026-09-17,book_pullback_ma5,413630,gate,buy_stop,1,11:19:05,11:19:05,log
2026-09-17,book_pullback_ma5,443670,candidate,Y,1,,,e6
2026-09-17,book_pullback_ma5,443670,signal,Y,1,11:19:05,11:19:05,log
2026-09-17,book_pullback_ma5,443670,gate,band_above,1,11:19:05,11:19:05,log
2026-09-17,book_pullback_ma5,093370,candidate,Y,1,,,e6
2026-09-17,book_pullback_ma5,093370,signal,Y,1,11:19:05,11:19:05,log
2026-09-17,book_pullback_ma5,093370,gate,band_above,1,11:19:06,11:19:06,log
2026-09-17,book_pullback_ma5,072950,candidate,Y,1,,,e6
2026-09-17,book_pullback_ma5,072950,signal,Y,1,11:19:06,11:19:06,log
2026-09-17,book_pullback_ma5,072950,fill,Y,1,11:19:06,11:19:06,vtr
2026-09-17,book_pullback_ma5,003350,candidate,Y,1,,,e6
2026-09-17,book_pullback_ma5,003350,signal,replay:Y,,,,replay
2026-09-17,book_pullback_ma5,003350,held,Y,,,,timeline
2026-09-17,book_pullback_ma5,115440,candidate,Y,1,,,e6
2026-09-17,book_pullback_ma5,115440,signal,replay:Y,,,,replay
2026-09-17,book_pullback_ma5,115440,cap,no_slot,,,,timeline
2026-09-17,book_pullback_ma5,005160,candidate,Y,1,,,e6
2026-09-17,book_pullback_ma5,005160,signal,replay:Y,,,,replay
2026-09-17,book_pullback_ma5,005160,cap,no_slot,,,,timeline
2026-09-17,book_pullback_ma5,256840,candidate,Y,1,,,e6
2026-09-17,book_pullback_ma5,256840,signal,replay:Y,,,,replay
2026-09-17,book_pullback_ma5,256840,cap,no_slot,,,,timeline
2026-09-17,rs_leader,079650,candidate,Y,1,,,e6
2026-09-17,rs_leader,079650,signal,replay:Y,,,,replay
2026-09-17,rs_leader,079650,held,Y,,,,timeline
2026-09-17,rs_leader,017900,candidate,Y,1,,,e6
2026-09-17,rs_leader,017900,signal,replay:Y,,,,replay
2026-09-17,rs_leader,017900,held,Y,,,,timeline
2026-09-17,rs_leader,351320,candidate,Y,1,,,e6
2026-09-17,rs_leader,351320,signal,Y,1,09:05:14,09:05:14,log
2026-09-17,rs_leader,351320,fill,Y,1,09:05:14,09:05:14,vtr
2026-09-17,rs_leader,064290,candidate,Y,1,,,e6
2026-09-17,rs_leader,064290,signal,Y,2,09:05:14,09:11:09,log
2026-09-17,rs_leader,064290,gate,throttle,1,09:05:14,09:05:14,log
2026-09-17,rs_leader,064290,fill,Y,1,09:11:10,09:11:10,vtr
2026-09-17,rs_leader,020120,candidate,Y,1,,,e6
2026-09-17,rs_leader,020120,signal,Y,3,09:05:14,09:16:52,log
2026-09-17,rs_leader,020120,gate,throttle,2,09:05:15,09:11:10,log
2026-09-17,rs_leader,020120,gate,held_any,1,09:16:52,09:16:52,log
2026-09-17,rs_leader,024840,candidate,Y,1,,,e6
2026-09-17,rs_leader,024840,signal,Y,3,09:05:15,09:16:52,log
2026-09-17,rs_leader,024840,gate,throttle,2,09:05:15,09:11:10,log
2026-09-17,rs_leader,024840,gate,band_above,1,09:16:52,09:16:52,log
2026-09-17,rs_leader,036930,candidate,Y,1,,,e6
2026-09-17,rs_leader,036930,signal,Y,3,09:05:15,09:16:52,log
2026-09-17,rs_leader,036930,gate,throttle,2,09:05:15,09:11:10,log
2026-09-17,rs_leader,036930,gate,held_any,1,09:16:52,09:16:52,log
2026-09-17,rs_leader,092190,candidate,Y,1,,,e6
2026-09-17,rs_leader,092190,signal,Y,3,09:05:15,09:16:52,log
2026-09-17,rs_leader,092190,gate,throttle,2,09:05:15,09:11:11,log
2026-09-17,rs_leader,092190,fill,Y,1,09:16:53,09:16:53,vtr
2026-09-17,rs_leader,356680,candidate,Y,1,,,e6
2026-09-17,rs_leader,356680,signal,Y,2,09:05:15,09:11:11,log
2026-09-17,rs_leader,356680,gate,throttle,2,09:05:15,09:11:11,log
2026-09-17,rs_leader,446540,candidate,Y,1,,,e6
2026-09-17,rs_leader,446540,signal,Y,2,09:05:15,09:11:11,log
2026-09-17,rs_leader,446540,gate,throttle,2,09:05:15,09:11:11,log
2026-09-18,elder_ema_pullback,012450,candidate,Y,1,,,e6
2026-09-18,elder_ema_pullback,012450,signal,Y,62,09:07:06,15:25:57,log
2026-09-18,elder_ema_pullback,012450,gate,buy_stop,60,09:07:07,15:25:57,log
2026-09-18,elder_ema_pullback,012450,cash,qty_short,2,09:32:08,09:44:27,log
2026-09-18,elder_ema_pullback,000810,candidate,Y,1,,,e6
2026-09-18,elder_ema_pullback,000810,signal,Y,62,09:07:07,15:25:57,log
2026-09-18,elder_ema_pullback,000810,gate,buy_stop,62,09:07:07,15:25:58,log
2026-09-18,elder_ema_pullback,108490,candidate,Y,1,,,e6
2026-09-18,elder_ema_pullback,108490,signal,Y,62,09:07:07,15:25:58,log
2026-09-18,elder_ema_pullback,108490,gate,buy_stop,62,09:07:07,15:25:58,log
2026-09-18,elder_ema_pullback,086280,candidate,Y,1,,,e6
2026-09-18,elder_ema_pullback,086280,signal,Y,1,09:07:07,09:07:07,log
2026-09-18,elder_ema_pullback,086280,fill,Y,1,09:07:08,09:07:08,vtr
2026-09-18,elder_ema_pullback,062040,candidate,Y,1,,,e6
2026-09-18,elder_ema_pullback,062040,signal,replay:N,,,,replay
2026-09-18,elder_ema_pullback,062040,held,Y,,,,timeline
2026-09-18,elder_ema_pullback,005935,candidate,Y,1,,,e6
2026-09-18,elder_ema_pullback,005935,signal,replay:Y,,,,replay
2026-09-18,elder_ema_pullback,005935,held,Y,,,,timeline
2026-09-18,elder_ema_pullback,005830,candidate,Y,1,,,e6
2026-09-18,elder_ema_pullback,005830,signal,Y,62,09:07:08,15:25:58,log
2026-09-18,elder_ema_pullback,005830,gate,buy_stop,62,09:07:08,15:25:58,log
2026-09-18,elder_ema_pullback,095340,candidate,Y,1,,,e6
2026-09-18,elder_ema_pullback,095340,signal,replay:Y,,,,replay
2026-09-18,elder_ema_pullback,095340,held,Y,,,,timeline
2026-09-18,elder_ema_pullback,105560,candidate,Y,1,,,e6
2026-09-18,elder_ema_pullback,105560,signal,replay:Y,,,,replay
2026-09-18,elder_ema_pullback,105560,held,Y,,,,timeline
2026-09-18,elder_ema_pullback,010950,candidate,Y,1,,,e6
2026-09-18,elder_ema_pullback,010950,signal,Y,62,09:07:08,15:25:58,log
2026-09-18,elder_ema_pullback,010950,gate,buy_stop,61,09:13:27,15:25:58,log
2026-09-18,elder_ema_pullback,010950,gate,throttle,1,09:07:08,09:07:08,log
2026-09-18,daytrading_3methods_breakout,209640,candidate,Y,1,,,e6
2026-09-18,daytrading_3methods_breakout,209640,signal,Y,1,09:02:13,09:02:13,log
2026-09-18,daytrading_3methods_breakout,209640,fill,Y,1,09:02:13,09:02:13,vtr
2026-09-18,daytrading_3methods_breakout,072990,candidate,Y,1,,,e6
2026-09-18,daytrading_3methods_breakout,072990,signal,Y,5,09:02:13,09:27:22,log
2026-09-18,daytrading_3methods_breakout,072990,gate,throttle,1,09:02:13,09:02:13,log
2026-09-18,daytrading_3methods_breakout,072990,cash,qty_short,2,09:08:37,09:21:15,log
2026-09-18,daytrading_3methods_breakout,072990,fill,Y,1,09:27:22,09:27:22,vtr
2026-09-18,daytrading_3methods_breakout,042370,candidate,Y,1,,,e6
2026-09-18,daytrading_3methods_breakout,042370,signal,Y,6,09:02:13,09:33:39,log
2026-09-18,daytrading_3methods_breakout,042370,gate,throttle,2,09:02:14,09:27:22,log
2026-09-18,daytrading_3methods_breakout,042370,cash,qty_short,2,09:08:38,09:21:16,log
2026-09-18,daytrading_3methods_breakout,042370,fill,Y,1,09:33:40,09:33:40,vtr
2026-09-18,daytrading_3methods_breakout,396270,candidate,Y,1,,,e6
2026-09-18,daytrading_3methods_breakout,396270,signal,Y,7,09:02:14,09:39:48,log
2026-09-18,daytrading_3methods_breakout,396270,gate,throttle,3,09:02:14,09:33:40,log
2026-09-18,daytrading_3methods_breakout,396270,cash,qty_short,2,09:08:38,09:21:16,log
2026-09-18,daytrading_3methods_breakout,396270,fill,Y,1,09:39:49,09:39:49,vtr
2026-09-18,daytrading_3methods_breakout,051160,candidate,Y,1,,,e6
2026-09-18,daytrading_3methods_breakout,051160,signal,Y,6,09:02:14,09:33:40,log
2026-09-18,daytrading_3methods_breakout,051160,cap,daily_trades,1,09:39:49,09:39:49,log
2026-09-18,daytrading_3methods_breakout,051160,gate,throttle,3,09:02:14,09:33:40,log
2026-09-18,daytrading_3methods_breakout,051160,gate,band_above,2,09:08:38,09:21:16,log
2026-09-18,daytrading_3methods_breakout,478340,candidate,Y,1,,,e6
2026-09-18,daytrading_3methods_breakout,478340,signal,Y,6,09:02:14,09:33:40,log
2026-09-18,daytrading_3methods_breakout,478340,cap,daily_trades,1,09:39:49,09:39:49,log
2026-09-18,daytrading_3methods_breakout,478340,gate,throttle,3,09:02:14,09:33:40,log
2026-09-18,daytrading_3methods_breakout,478340,cash,qty_short,2,09:08:38,09:21:16,log
2026-09-18,daytrading_3methods_breakout,274090,candidate,Y,1,,,e6
2026-09-18,daytrading_3methods_breakout,274090,signal,Y,6,09:02:14,09:33:40,log
2026-09-18,daytrading_3methods_breakout,274090,cap,daily_trades,1,09:39:49,09:39:49,log
2026-09-18,daytrading_3methods_breakout,274090,gate,throttle,3,09:02:14,09:33:40,log
2026-09-18,daytrading_3methods_breakout,274090,cash,qty_short,2,09:08:38,09:21:16,log
2026-09-18,daytrading_3methods_breakout,234030,candidate,Y,1,,,e6
2026-09-18,daytrading_3methods_breakout,234030,signal,Y,6,09:02:14,09:33:40,log
2026-09-18,daytrading_3methods_breakout,234030,cap,daily_trades,1,09:39:49,09:39:49,log
2026-09-18,daytrading_3methods_breakout,234030,gate,throttle,3,09:02:14,09:33:40,log
2026-09-18,daytrading_3methods_breakout,234030,cash,qty_short,2,09:08:39,09:21:17,log
2026-09-18,daytrading_3methods_breakout,201490,candidate,Y,1,,,e6
2026-09-18,daytrading_3methods_breakout,201490,signal,Y,6,09:02:14,09:33:40,log
2026-09-18,daytrading_3methods_breakout,201490,cap,daily_trades,1,09:39:49,09:39:49,log
2026-09-18,daytrading_3methods_breakout,201490,gate,throttle,3,09:02:14,09:33:40,log
2026-09-18,daytrading_3methods_breakout,201490,cash,qty_short,2,09:08:39,09:21:17,log
2026-09-18,daytrading_3methods_breakout,288180,candidate,Y,1,,,e6
2026-09-18,daytrading_3methods_breakout,288180,signal,Y,6,09:02:14,09:33:40,log
2026-09-18,daytrading_3methods_breakout,288180,cap,daily_trades,1,09:39:49,09:39:49,log
2026-09-18,daytrading_3methods_breakout,288180,gate,throttle,3,09:02:14,09:33:40,log
2026-09-18,daytrading_3methods_breakout,288180,cash,qty_short,2,09:08:39,09:21:17,log
2026-09-18,minervini_volume_dryup,002990,candidate,Y,1,,,e6
2026-09-18,minervini_volume_dryup,002990,signal,Y,1,09:02:58,09:02:58,log
2026-09-18,minervini_volume_dryup,002990,fill,Y,1,09:02:59,09:02:59,vtr
2026-09-18,minervini_volume_dryup,073240,candidate,Y,1,,,e6
2026-09-18,minervini_volume_dryup,073240,signal,replay:Y,,,,replay
2026-09-18,minervini_volume_dryup,073240,held,Y,,,,timeline
2026-09-18,minervini_volume_dryup,006360,candidate,Y,1,,,e6
2026-09-18,minervini_volume_dryup,006360,signal,replay:Y,,,,replay
2026-09-18,minervini_volume_dryup,006360,held,Y,,,,timeline
2026-09-18,minervini_volume_dryup,317400,candidate,Y,1,,,e6
2026-09-18,minervini_volume_dryup,317400,signal,Y,63,09:02:59,15:28:14,log
2026-09-18,minervini_volume_dryup,317400,gate,throttle,1,09:02:59,09:02:59,log
2026-09-18,minervini_volume_dryup,317400,gate,held_any,62,09:09:22,15:28:14,log
2026-09-18,minervini_volume_dryup,001450,candidate,Y,1,,,e6
2026-09-18,minervini_volume_dryup,001450,signal,Y,63,09:02:59,15:28:14,log
2026-09-18,minervini_volume_dryup,001450,gate,throttle,1,09:02:59,09:02:59,log
2026-09-18,minervini_volume_dryup,001450,cash,qty_short,31,09:09:22,15:22:09,log
2026-09-18,minervini_volume_dryup,090430,candidate,Y,1,,,e6
2026-09-18,minervini_volume_dryup,090430,signal,Y,63,09:02:59,15:28:14,log
2026-09-18,minervini_volume_dryup,090430,gate,throttle,1,09:02:59,09:02:59,log
2026-09-18,minervini_volume_dryup,090430,cash,qty_short,31,09:09:23,15:22:09,log
2026-09-18,minervini_volume_dryup,007340,candidate,Y,1,,,e6
2026-09-18,minervini_volume_dryup,007340,signal,Y,63,09:02:59,15:28:14,log
2026-09-18,minervini_volume_dryup,007340,gate,throttle,1,09:02:59,09:02:59,log
2026-09-18,minervini_volume_dryup,007340,gate,band_above,24,09:46:48,14:51:23,log
2026-09-18,minervini_volume_dryup,007340,cash,qty_short,11,09:09:23,15:28:15,log
2026-09-18,minervini_volume_dryup,005090,candidate,Y,1,,,e6
2026-09-18,minervini_volume_dryup,005090,signal,Y,63,09:02:59,15:28:15,log
2026-09-18,minervini_volume_dryup,005090,gate,throttle,1,09:02:59,09:02:59,log
2026-09-18,minervini_volume_dryup,005090,gate,band_above,6,11:39:27,12:54:06,log
2026-09-18,minervini_volume_dryup,005090,cash,qty_short,27,09:09:23,15:28:15,log
2026-09-18,minervini_volume_dryup,089860,candidate,Y,1,,,e6
2026-09-18,minervini_volume_dryup,089860,signal,Y,63,09:02:59,15:28:15,log
2026-09-18,minervini_volume_dryup,089860,gate,throttle,1,09:03:00,09:03:00,log
2026-09-18,minervini_volume_dryup,089860,gate,band_above,1,10:18:00,10:18:00,log
2026-09-18,minervini_volume_dryup,089860,cash,qty_short,31,09:09:23,15:22:10,log
2026-09-18,minervini_volume_dryup,041830,candidate,Y,1,,,e6
2026-09-18,minervini_volume_dryup,041830,signal,Y,63,09:03:00,15:28:15,log
2026-09-18,minervini_volume_dryup,041830,gate,throttle,1,09:03:00,09:03:00,log
2026-09-18,minervini_volume_dryup,041830,cash,qty_short,31,09:09:24,15:22:10,log
2026-09-18,book_pullback_ma20,003280,candidate,Y,1,,,e6
2026-09-18,book_pullback_ma20,003280,signal,Y,1,09:03:45,09:03:45,log
2026-09-18,book_pullback_ma20,003280,fill,Y,1,09:03:45,09:03:45,vtr
2026-09-18,book_pullback_ma20,289080,candidate,Y,1,,,e6
2026-09-18,book_pullback_ma20,289080,signal,Y,63,09:03:45,15:29:00,log
2026-09-18,book_pullback_ma20,289080,gate,throttle,1,09:03:45,09:03:45,log
2026-09-18,book_pullback_ma20,289080,gate,band_above,31,09:16:37,15:29:00,log
2026-09-18,book_pullback_ma20,289080,cash,qty_short,1,09:10:08,09:10:08,log
2026-09-18,book_pullback_ma20,024840,candidate,Y,1,,,e6
2026-09-18,book_pullback_ma20,024840,signal,Y,63,09:03:45,15:29:00,log
2026-09-18,book_pullback_ma20,024840,gate,throttle,1,09:03:45,09:03:45,log
2026-09-18,book_pullback_ma20,024840,gate,held_any,60,09:22:48,15:29:00,log
2026-09-18,book_pullback_ma20,024840,gate,band_above,1,09:16:37,09:16:37,log
2026-09-18,book_pullback_ma20,024840,cash,qty_short,1,09:10:09,09:10:09,log
2026-09-18,book_pullback_ma20,388050,candidate,Y,1,,,e6
2026-09-18,book_pullback_ma20,388050,signal,Y,63,09:03:45,15:29:00,log
2026-09-18,book_pullback_ma20,388050,gate,throttle,1,09:03:46,09:03:46,log
2026-09-18,book_pullback_ma20,388050,gate,band_above,24,09:35:12,15:22:55,log
2026-09-18,book_pullback_ma20,388050,cash,qty_short,8,09:10:09,14:08:19,log
2026-09-18,book_pullback_ma20,142280,candidate,Y,1,,,e6
2026-09-18,book_pullback_ma20,142280,signal,Y,63,09:03:46,15:29:01,log
2026-09-18,book_pullback_ma20,142280,gate,throttle,1,09:03:46,09:03:46,log
2026-09-18,book_pullback_ma20,142280,cash,qty_short,31,09:10:10,15:22:55,log
2026-09-18,book_pullback_ma20,090460,candidate,Y,1,,,e6
2026-09-18,book_pullback_ma20,090460,signal,Y,63,09:03:46,15:29:01,log
2026-09-18,book_pullback_ma20,090460,gate,throttle,1,09:03:46,09:03:46,log
2026-09-18,book_pullback_ma20,090460,gate,band_above,31,09:10:10,15:29:01,log
2026-09-18,book_pullback_ma20,090460,cash,qty_short,1,09:22:49,09:22:49,log
2026-09-18,book_pullback_ma20,067310,candidate,Y,1,,,e6
2026-09-18,book_pullback_ma20,067310,signal,Y,63,09:03:46,15:29:01,log
2026-09-18,book_pullback_ma20,067310,gate,throttle,1,09:03:46,09:03:46,log
2026-09-18,book_pullback_ma20,067310,gate,band_above,28,09:28:57,15:22:56,log
2026-09-18,book_pullback_ma20,067310,cash,qty_short,4,09:10:11,10:37:47,log
2026-09-18,book_pullback_ma20,006910,candidate,Y,1,,,e6
2026-09-18,book_pullback_ma20,006910,signal,Y,63,09:03:46,15:29:01,log
2026-09-18,book_pullback_ma20,006910,gate,throttle,1,09:03:46,09:03:46,log
2026-09-18,book_pullback_ma20,006910,gate,band_above,31,09:10:12,15:22:56,log
2026-09-18,book_pullback_ma20,134580,candidate,Y,1,,,e6
2026-09-18,book_pullback_ma20,134580,signal,Y,63,09:03:46,15:29:02,log
2026-09-18,book_pullback_ma20,134580,gate,throttle,1,09:03:47,09:03:47,log
2026-09-18,book_pullback_ma20,134580,cash,qty_short,31,09:10:12,15:22:57,log
2026-09-18,book_pullback_ma20,130660,candidate,Y,1,,,e6
2026-09-18,book_pullback_ma20,130660,signal,Y,63,09:03:47,15:29:02,log
2026-09-18,book_pullback_ma20,130660,gate,throttle,1,09:03:47,09:03:47,log
2026-09-18,book_pullback_ma20,130660,gate,band_above,27,09:41:27,15:22:57,log
2026-09-18,book_pullback_ma20,130660,cash,qty_short,6,09:10:13,13:25:37,log
2026-09-18,book_pullback_ma5,203650,candidate,Y,1,,,e6
2026-09-18,book_pullback_ma5,203650,signal,Y,2,09:11:00,09:17:25,log
2026-09-18,book_pullback_ma5,203650,gate,band_above,1,09:11:00,09:11:00,log
2026-09-18,book_pullback_ma5,067290,candidate,Y,1,,,e6
2026-09-18,book_pullback_ma5,067290,signal,Y,1,09:11:00,09:11:00,log
2026-09-18,book_pullback_ma5,067290,fill,Y,1,09:11:01,09:11:01,vtr
2026-09-18,book_pullback_ma5,004310,candidate,Y,1,,,e6
2026-09-18,book_pullback_ma5,004310,signal,Y,2,09:11:01,09:17:25,log
2026-09-18,book_pullback_ma5,004310,gate,throttle,1,09:11:01,09:11:01,log
2026-09-18,book_pullback_ma5,004310,fill,Y,1,09:17:25,09:17:25,vtr
2026-09-18,book_pullback_ma5,356680,candidate,Y,1,,,e6
2026-09-18,book_pullback_ma5,356680,signal,Y,1,09:11:01,09:11:01,log
2026-09-18,book_pullback_ma5,356680,gate,throttle,1,09:11:02,09:11:02,log
2026-09-18,book_pullback_ma5,443670,candidate,Y,1,,,e6
2026-09-18,book_pullback_ma5,443670,signal,Y,1,09:11:02,09:11:02,log
2026-09-18,book_pullback_ma5,443670,gate,throttle,1,09:11:02,09:11:02,log
2026-09-18,book_pullback_ma5,093370,candidate,Y,1,,,e6
2026-09-18,book_pullback_ma5,093370,signal,Y,1,09:11:02,09:11:02,log
2026-09-18,book_pullback_ma5,093370,gate,throttle,1,09:11:02,09:11:02,log
2026-09-18,book_pullback_ma5,457370,candidate,Y,1,,,e6
2026-09-18,book_pullback_ma5,457370,signal,Y,1,09:11:02,09:11:02,log
2026-09-18,book_pullback_ma5,457370,gate,buy_stop,1,09:11:02,09:11:02,log
2026-09-18,book_pullback_ma5,332570,candidate,Y,1,,,e6
2026-09-18,book_pullback_ma5,332570,signal,Y,1,09:11:02,09:11:02,log
2026-09-18,book_pullback_ma5,332570,gate,throttle,1,09:11:03,09:11:03,log
2026-09-18,book_pullback_ma5,372910,candidate,Y,1,,,e6
2026-09-18,book_pullback_ma5,372910,signal,Y,1,09:11:03,09:11:03,log
2026-09-18,book_pullback_ma5,372910,gate,throttle,1,09:11:03,09:11:03,log
2026-09-18,book_pullback_ma5,452260,candidate,Y,1,,,e6
2026-09-18,book_pullback_ma5,452260,signal,Y,1,09:11:03,09:11:03,log
2026-09-18,book_pullback_ma5,452260,gate,throttle,1,09:11:03,09:11:03,log
2026-09-18,rs_leader,017900,candidate,Y,1,,,e6
2026-09-18,rs_leader,017900,signal,replay:Y,,,,replay
2026-09-18,rs_leader,017900,held,Y,,,,timeline
2026-09-18,rs_leader,020120,candidate,Y,1,,,e6
2026-09-18,rs_leader,020120,signal,Y,2,09:11:51,09:18:09,log
2026-09-18,rs_leader,020120,gate,held_any,2,09:11:51,09:18:09,log
2026-09-18,rs_leader,00088K,candidate,Y,1,,,e6
2026-09-18,rs_leader,00088K,signal,Y,1,09:11:51,09:11:51,log
2026-09-18,rs_leader,00088K,fill,Y,1,09:11:51,09:11:51,vtr
2026-09-18,rs_leader,064290,candidate,Y,1,,,e6
2026-09-18,rs_leader,064290,signal,replay:Y,,,,replay
2026-09-18,rs_leader,064290,held,Y,,,,timeline
2026-09-18,rs_leader,036930,candidate,Y,1,,,e6
2026-09-18,rs_leader,036930,signal,Y,2,09:11:51,09:18:09,log
2026-09-18,rs_leader,036930,gate,throttle,1,09:11:51,09:11:51,log
2026-09-18,rs_leader,036930,gate,held_any,1,09:18:09,09:18:09,log
2026-09-18,rs_leader,024840,candidate,Y,1,,,e6
2026-09-18,rs_leader,024840,signal,Y,2,09:11:51,09:18:09,log
2026-09-18,rs_leader,024840,gate,throttle,1,09:11:52,09:11:52,log
2026-09-18,rs_leader,024840,fill,Y,1,09:18:10,09:18:10,vtr
2026-09-18,rs_leader,092190,candidate,Y,1,,,e6
2026-09-18,rs_leader,092190,signal,replay:Y,,,,replay
2026-09-18,rs_leader,092190,held,Y,,,,timeline
2026-09-18,rs_leader,134580,candidate,Y,1,,,e6
2026-09-18,rs_leader,134580,signal,Y,1,09:11:52,09:11:52,log
2026-09-18,rs_leader,134580,gate,throttle,1,09:11:52,09:11:52,log
2026-09-18,rs_leader,446540,candidate,Y,1,,,e6
2026-09-18,rs_leader,446540,signal,Y,1,09:11:52,09:11:52,log
2026-09-18,rs_leader,446540,gate,throttle,1,09:11:52,09:11:52,log
2026-09-18,rs_leader,071200,candidate,Y,1,,,e6
2026-09-18,rs_leader,071200,signal,Y,1,09:11:52,09:11:52,log
2026-09-18,rs_leader,071200,gate,throttle,1,09:11:52,09:11:52,log
