date,strategy,mode,code,list_pos,slot_state,slot_state_v2,eval_v1,signal_replay,replay_reason,signal_log,signal_log_v1,signal_log_v2,n_evals,first_ts,last_ts,outcome,outcome_v1,outcome_v2,no_slot_but_log_y,no_slot_but_log_y_v2,reasons_equal,ref_equal,receipt_ref,replay_ref,signal_basis,vol_ratio,vol_threshold,rule_margin_pct,vintage_fragile
2026-09-14,daytrading_3methods_breakout,,356680,10,no_slot,no_slot,Y,Y,breakout_prev_high close=16060.00 prior20_high=13450.00 vol=,NA,N,NA,,,,na,replay_only,na,N,N,,,,16060,replay,15.6261,2,+681.31,N
2026-09-14,minervini_volume_dryup,,002990,1,no_slot,no_slot,N,Y,volume_dryup recent/base=0.69 ≤ 0.70,NA,NA,NA,,,,na,na,na,N,N,,,,14710,replay,0.69,0.7,-1.43,N
2026-09-14,minervini_volume_dryup,,073240,2,held,held,N,Y,volume_dryup recent/base=0.36 ≤ 0.70,NA,NA,NA,,,,na,na,na,N,N,,,,7370,replay,0.36,0.7,-48.57,N
2026-09-14,minervini_volume_dryup,,006360,3,held,held,N,Y,volume_dryup recent/base=0.59 ≤ 0.70,NA,NA,NA,,,,na,na,na,N,N,,,,38500,replay,0.59,0.7,-15.71,N
2026-09-14,minervini_volume_dryup,,119850,4,no_slot,no_slot,N,Y,volume_dryup recent/base=0.68 ≤ 0.70,NA,NA,NA,,,,na,na,na,N,N,,,,50600,replay,0.68,0.7,-2.86,N
2026-09-14,minervini_volume_dryup,,090430,5,no_slot,no_slot,N,Y,volume_dryup recent/base=0.65 ≤ 0.70,NA,NA,NA,,,,na,na,na,N,N,,,,140500,replay,0.65,0.7,-7.14,N
2026-09-14,book_pullback_ma20,,025980,1,held,held,N,Y,daily_ma20_pull ma20=5187.50 low=5130.00 close=5370.00,NA,NA,NA,,,,na,na,na,N,N,,,,5370,replay,,,,
2026-09-14,book_pullback_ma20,,047770,2,no_slot,no_slot,N,Y,daily_ma20_pull ma20=3614.50 low=3655.00 close=3750.00,NA,NA,NA,,,,na,na,na,N,N,,,,3750,replay,,,,
2026-09-14,book_pullback_ma20,,045390,3,no_slot,no_slot,N,Y,daily_ma20_pull ma20=3305.25 low=3355.00 close=3395.00,NA,NA,NA,,,,na,na,na,N,N,,,,3395,replay,,,,
2026-09-14,book_pullback_ma20,,093370,4,no_slot,no_slot,N,Y,daily_ma20_pull ma20=12691.00 low=12770.00 close=13310.00,NA,NA,NA,,,,na,na,na,N,N,,,,13310,replay,,,,
2026-09-14,book_pullback_ma20,,033790,5,no_slot,no_slot,N,Y,daily_ma20_pull ma20=7302.00 low=7310.00 close=7600.00,NA,NA,NA,,,,na,na,na,N,N,,,,7600,replay,,,,
2026-09-14,book_pullback_ma20,,443670,6,no_slot,no_slot,N,Y,daily_ma20_pull ma20=3537.75 low=3575.00 close=4725.00,NA,NA,NA,,,,na,na,na,N,N,,,,4725,replay,,,,
2026-09-14,book_pullback_ma20,,017900,7,no_slot,no_slot,N,Y,daily_ma20_pull ma20=7720.50 low=7750.00 close=7900.00,NA,NA,NA,,,,na,na,na,N,N,,,,7900,replay,,,,
2026-09-14,book_pullback_ma20,,003530,8,no_slot,no_slot,N,Y,daily_ma20_pull ma20=4831.50 low=4735.00 close=4785.00,NA,NA,NA,,,,na,na,na,N,N,,,,4785,replay,,,,
2026-09-14,book_pullback_ma20,,003350,9,no_slot,no_slot,N,Y,daily_ma20_pull ma20=12940.00 low=12910.00 close=15710.00,NA,NA,NA,,,,na,na,na,N,N,,,,15710,replay,,,,
2026-09-14,book_pullback_ma20,,091590,10,no_slot,no_slot,N,Y,daily_ma20_pull ma20=6731.50 low=6710.00 close=7000.00,NA,NA,NA,,,,na,na,na,N,N,,,,7000,replay,,,,
2026-09-14,book_pullback_ma5,,010170,1,slot_available,slot_available,N,Y,ma5_pullback ma5=14204.00 low=14030.00 close=14150.00,Y,Y,Y,26,09:09:12,11:10:05,agree_Y,agree_Y,agree_Y,N,N,Y,Y,14150,14150,log,,,,
2026-09-14,book_pullback_ma5,,053260,2,slot_available,slot_available,N,Y,ma5_pullback ma5=7324.00 low=7450.00 close=7870.00,Y,Y,Y,26,09:09:12,11:10:06,agree_Y,agree_Y,agree_Y,N,N,Y,Y,7870,7870,log,,,,
2026-09-14,book_pullback_ma5,,452190,3,bought,bought,N,Y,ma5_pullback ma5=4717.00 low=4790.00 close=5080.00,Y,Y,Y,25,09:09:12,11:05:11,agree_Y,agree_Y,agree_Y,N,N,Y,Y,5080,5080,log,,,,
2026-09-14,book_pullback_ma5,,198440,4,slot_available,slot_available,N,Y,ma5_pullback ma5=2034.40 low=2000.00 close=2075.00,Y,Y,Y,26,09:09:12,11:10:06,agree_Y,agree_Y,agree_Y,N,N,Y,Y,2075,2075,log,,,,
2026-09-14,book_pullback_ma5,,017900,5,slot_available,slot_available,N,Y,ma5_pullback ma5=7888.00 low=7750.00 close=7900.00,Y,Y,Y,26,09:09:12,11:10:06,agree_Y,agree_Y,agree_Y,N,N,Y,Y,7900,7900,log,,,,
2026-09-14,book_pullback_ma5,,388050,6,held,held,N,Y,ma5_pullback ma5=10974.00 low=10920.00 close=11110.00,NA,NA,NA,,,,na,na,na,N,N,,,,11110,replay,,,,
2026-09-14,book_pullback_ma5,,356680,7,slot_available,slot_available,N,Y,ma5_pullback ma5=12792.00 low=12690.00 close=16060.00,Y,Y,Y,26,09:09:12,11:10:07,agree_Y,agree_Y,agree_Y,N,N,Y,Y,16060,16060,log,,,,
2026-09-14,book_pullback_ma5,,289080,8,held,held,N,Y,ma5_pullback ma5=2552.00 low=2585.00 close=2605.00,NA,NA,NA,,,,na,na,na,N,N,,,,2605,replay,,,,
2026-09-14,book_pullback_ma5,,413630,9,bought,bought,N,Y,ma5_pullback ma5=4085.00 low=4095.00 close=4240.00,Y,Y,Y,26,09:09:12,11:10:07,agree_Y,agree_Y,agree_Y,N,N,Y,Y,4240,4240,log,,,,
2026-09-14,book_pullback_ma5,,452260,10,slot_available,no_slot,N,Y,ma5_pullback ma5=2507.00 low=2485.00 close=2680.00,Y,Y,Y,25,09:09:12,11:05:12,agree_Y,agree_Y,agree_Y,N,Y,Y,Y,2680,2680,log,,,,
