arm,lot_id,tier,strategy,code,entry_date,entry_basis,entry_price,qty,qty_basis,notional_won,signal_basis,crash_blocked,lift_time,d5_flags,other_holder_live,buy_id,is_repeat_while_open,open_lot_seq,days_since_open_lot,exit_status,exit_reason,exit_phase,exit_date,exit_price,ret_pct,hold_days,pnl_won,flags
B1_ext,B1X-0089,ext,book_pullback_ma20,065170,2026-09-23,D_open,2235,447,amount,999045,replay,N,,,,,N,1,,closed,tp,entry_day,2026-09-23,2458.5,+10.00,0,99904,
B1_ext,B1X-0090,ext,book_pullback_ma20,071090,2026-09-23,D_open,3450,289,amount,997050,replay,N,,,,,N,1,,open,open,,2026-09-23,3410,-1.16,0,-11560,mark_to_market(마지막 종가)
B1_ext,B1X-0091,ext,book_pullback_ma20,100130,2026-09-23,D_open,1441,693,amount,998613,replay,N,,,,,N,1,,open,open,,2026-09-23,1438,-0.21,0,-2079,mark_to_market(마지막 종가)
B1_ext,B1X-0092,ext,book_pullback_ma20,130660,2026-09-23,D_open,12990,76,amount,987240,replay,N,,,,,N,1,,open,open,,2026-09-23,12290,-5.39,0,-53200,mark_to_market(마지막 종가)
B1_ext,B1X-0093,ext,book_pullback_ma20,204620,2026-09-23,band_touch,5908.5,169,amount,998536,replay,N,,,,,N,1,,open,open,,2026-09-23,5800,-1.84,0,-18336,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ext,B1X-0094,ext,book_pullback_ma20,263860,2026-09-23,band_touch,17947.7,55,amount,987124,replay,N,,,,,N,1,,open,open,,2026-09-23,18370,+2.35,0,23226,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ext,B1X-0095,ext,book_pullback_ma20,299170,2026-09-23,band_touch,1560.45,640,amount,998688,replay,N,,,,,N,1,,open,open,,2026-09-23,1361,-12.78,0,-127648,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ext,B1X-0096,ext,book_pullback_ma5,032500,2026-09-23,D_open,19640,50,amount,982000,replay,N,,,,,N,1,,open,open,,2026-09-23,19560,-0.41,0,-4000,mark_to_market(마지막 종가)
B1_ext,B1X-0097,ext,book_pullback_ma5,037030,2026-09-23,D_open,3735,267,amount,997245,replay,N,,,,,N,1,,closed,sl,entry_day,2026-09-23,3622.95,-3.00,0,-29917,
B1_ext,B1X-0098,ext,book_pullback_ma5,047400,2026-09-23,band_touch,988.79,1011,amount,999667,replay,N,,,,,N,1,,open,open,,2026-09-23,956,-3.32,0,-33151,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ext,B1X-0099,ext,book_pullback_ma5,051370,2026-09-23,D_open,7150,139,amount,993850,replay,N,,,,,N,1,,closed,sl,entry_day,2026-09-23,6935.5,-3.00,0,-29816,
B1_ext,B1X-0100,ext,book_pullback_ma5,090460,2026-09-23,D_open,20100,49,amount,984900,replay,N,,,,,N,1,,open,open,,2026-09-23,20250,+0.75,0,7350,mark_to_market(마지막 종가)
B1_ext,B1X-0101,ext,book_pullback_ma5,100790,2026-09-23,band_touch,17473,57,amount,995961,replay,N,,,,,N,1,,open,open,,2026-09-23,17810,+1.93,0,19209,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ext,B1X-0102,ext,book_pullback_ma5,388050,2026-09-23,band_touch,10867.6,92,amount,999819,replay,N,,,,,N,1,,open,open,,2026-09-23,10280,-5.41,0,-54059,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ext,B1X-0103,ext,book_pullback_ma5,412350,2026-09-23,band_touch,5484.3,182,amount,998143,replay,N,,,,,N,1,,open,open,,2026-09-23,5430,-0.99,0,-9883,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ext,B1X-0104,ext,book_pullback_ma5,446540,2026-09-23,D_open,9480,105,amount,995400,replay,N,,,,,N,1,,closed,tp,entry_day,2026-09-23,10902,+15.00,0,149310,
B1_ext,B1X-0105,ext,book_pullback_ma5,456070,2026-09-23,D_open,5880,170,amount,999600,replay,N,,,,,N,1,,open,open,,2026-09-23,5920,+0.68,0,6800,mark_to_market(마지막 종가)
B1_ext,B1X-0106,ext,daytrading_3methods_breakout,0007J0,2026-09-23,D_open,13630,73,amount,994990,replay,N,,,,,N,1,,open,open,,2026-09-23,14200,+4.18,0,41610,mark_to_market(마지막 종가)
B1_ext,B1X-0107,ext,daytrading_3methods_breakout,012210,2026-09-23,D_open,13100,76,amount,995600,replay,N,,,,,N,1,,open,open,,2026-09-23,12440,-5.04,0,-50160,mark_to_market(마지막 종가)
B1_ext,B1X-0108,ext,daytrading_3methods_breakout,052710,2026-09-23,D_open,19350,51,amount,986850,replay,N,,,,,N,1,,open,open,,2026-09-23,18920,-2.22,0,-21930,mark_to_market(마지막 종가)
B1_ext,B1X-0109,ext,daytrading_3methods_breakout,068790,2026-09-23,D_open,7720,129,amount,995880,replay,N,,,,,N,1,,open,open,,2026-09-23,7700,-0.26,0,-2580,mark_to_market(마지막 종가)
B1_ext,B1X-0110,ext,daytrading_3methods_breakout,109670,2026-09-23,band_touch,9033.1,110,amount,993641,replay,N,,,,,N,1,,open,open,,2026-09-23,9900,+9.60,0,95359,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ext,B1X-0111,ext,daytrading_3methods_breakout,123010,2026-09-23,D_open,3345,298,amount,996810,replay,N,,,,,N,1,,open,open,,2026-09-23,3360,+0.45,0,4470,mark_to_market(마지막 종가)
B1_ext,B1X-0112,ext,daytrading_3methods_breakout,163730,2026-09-23,D_open,12200,81,amount,988200,replay,N,,,,,N,1,,open,open,,2026-09-23,12650,+3.69,0,36450,mark_to_market(마지막 종가)
B1_ext,B1X-0113,ext,daytrading_3methods_breakout,187870,2026-09-23,D_open,11330,88,amount,997040,replay,N,,,,,N,1,,open,open,,2026-09-23,11940,+5.38,0,53680,mark_to_market(마지막 종가)
B1_ext,B1X-0114,ext,daytrading_3methods_breakout,323350,2026-09-23,D_open,9380,106,amount,994280,replay,N,,,,,N,1,,open,open,,2026-09-23,9970,+6.29,0,62540,mark_to_market(마지막 종가)
B1_ext,B1X-0115,ext,daytrading_3methods_breakout,340450,2026-09-23,D_open,7300,136,amount,992800,replay,N,,,,,N,1,,closed,tp,entry_day,2026-09-23,8030,+10.00,0,99280,
B1_ext,B1X-0116,ext,elder_ema_pullback,058610,2026-09-23,band_touch,102918,9,amount,926262,replay,N,,,,,N,1,,open,open,,2026-09-23,100700,-2.16,0,-19962,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ext,B1X-0117,ext,elder_ema_pullback,086790,2026-09-23,band_touch,136600,7,amount,956200,replay,N,,,,,N,1,,open,open,,2026-09-23,133100,-2.56,0,-24500,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ext,B1X-0118,ext,elder_ema_pullback,096770,2026-09-23,D_open,143000,6,amount,858000,replay,N,,,,,N,1,,open,open,,2026-09-23,149200,+4.34,0,37200,mark_to_market(마지막 종가)
B1_ext,B1X-0119,ext,minervini_volume_dryup,005090,2026-09-23,D_open,52600,19,amount,999400,replay,N,,,,,N,1,,closed,sl,entry_day,2026-09-23,48392,-8.00,0,-79952,
B1_ext,B1X-0120,ext,minervini_volume_dryup,159010,2026-09-23,D_open,24900,40,amount,996000,replay,N,,,,,N,1,,closed,tp,entry_day,2026-09-23,27888,+12.00,0,119520,
B1_ext,B1X-0121,ext,minervini_volume_dryup,180640,2026-09-23,D_open,142700,7,amount,998900,replay,N,,,,,N,1,,open,open,,2026-09-23,140100,-1.82,0,-18200,mark_to_market(마지막 종가)
B1_ext,B1X-0122,ext,minervini_volume_dryup,192820,2026-09-23,D_open,265500,3,amount,796500,replay,N,,,elder_ema_pullback(09-15),,N,1,,open,open,,2026-09-23,272000,+2.45,0,19500,mark_to_market(마지막 종가)
B1_ext,B1X-0123,ext,rs_leader,010170,2026-09-23,D_open,17950,55,amount,987250,replay,N,,,,,Y,3,2,open,open,,2026-09-23,17700,-1.39,0,-13750,mark_to_market(마지막 종가)
B1_ext,B1X-0124,ext,rs_leader,059090,2026-09-23,D_open,22150,45,amount,996750,replay,N,,,,,N,1,,open,open,,2026-09-23,22550,+1.81,0,18000,mark_to_market(마지막 종가)
B1_ext,B1X-0125,ext,rs_leader,066570,2026-09-23,D_open,215500,4,amount,862000,replay,N,,,,,N,1,,open,open,,2026-09-23,209000,-3.02,0,-26000,mark_to_market(마지막 종가)
B1_ext,B1X-0126,ext,rs_leader,072950,2026-09-23,D_open,12870,77,amount,990990,replay,N,,,,,N,1,,closed,tp,entry_day,2026-09-23,14800.5,+15.00,0,148648,
B1_ext,B1X-0127,ext,rs_leader,098120,2026-09-23,D_open,57000,17,amount,969000,replay,N,,,book_envelope_200d(09-22),,Y,3,2,open,open,,2026-09-23,58000,+1.75,0,17000,mark_to_market(마지막 종가)
B1_ext,B1X-0128,ext,rs_leader,119850,2026-09-23,D_open,55000,18,amount,990000,replay,N,,,,,N,1,,open,open,,2026-09-23,56100,+2.00,0,19800,mark_to_market(마지막 종가)
B1_ext,B1X-0129,ext,rs_leader,252990,2026-09-23,D_open,17480,57,amount,996360,replay,N,,,book_envelope_200d(09-22),,Y,2,1,open,open,,2026-09-23,17930,+2.57,0,25650,mark_to_market(마지막 종가)
B1_ext,B1X-0130,ext,rs_leader,417840,2026-09-23,D_open,16140,61,amount,984540,replay,N,,,,,Y,3,2,open,open,,2026-09-23,17080,+5.82,0,57340,mark_to_market(마지막 종가)
B1_ext,B1X-0131,ext,rs_leader,446540,2026-09-23,D_open,9480,105,amount,995400,replay,N,,,,,Y,2,1,closed,tp,entry_day,2026-09-23,10902,+15.00,0,149310,
B1_ub,B1U-0000,main,book_pullback_ma20,006340,2026-09-21,D_open,14000,71,amount,994000,log,N,,throttle_delay,,,N,1,,open,open,,2026-09-23,13490,-3.64,2,-36210,mark_to_market(마지막 종가)
B1_ub,B1U-0001,main,book_pullback_ma20,006910,2026-09-21,D_open,7640,130,amount,993200,log,N,,throttle,,,N,1,,open,open,,2026-09-23,7420,-2.88,2,-28600,mark_to_market(마지막 종가)
B1_ub,B1U-0002,main,book_pullback_ma20,014990,2026-09-21,D_open,4090,244,amount,997960,log,N,,throttle_delay,,,N,1,,open,open,,2026-09-23,4310,+5.38,2,53680,mark_to_market(마지막 종가)
B1_ub,B1U-0003,main,book_pullback_ma20,018000,2026-09-21,D_open,1256,796,amount,999776,log,N,,,,,N,1,,open,open,,2026-09-23,1290,+2.71,2,27064,mark_to_market(마지막 종가)
B1_ub,B1U-0004,main,book_pullback_ma20,047770,2026-09-21,D_open,3755,266,amount,998830,log,N,,,,,N,1,,open,open,,2026-09-23,3785,+0.80,2,7980,mark_to_market(마지막 종가)
B1_ub,B1U-0005,main,book_pullback_ma20,089970,2026-09-21,D_open,54900,18,amount,988200,log,N,,throttle,,,N,1,,closed,tp,open0900,2026-09-23,61300,+11.66,2,115200,gap_tp_open
B1_ub,B1U-0006,main,book_pullback_ma20,090710,2026-09-21,band_touch,6514.5,153,amount,996718,log,N,,throttle,,,N,1,,open,open,,2026-09-23,6330,-2.83,2,-28228,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ub,B1U-0007,main,book_pullback_ma20,125020,2026-09-21,D_open,6450,155,amount,999750,log,N,,throttle,,,N,1,,open,open,,2026-09-23,6170,-4.34,2,-43400,mark_to_market(마지막 종가)
B1_ub,B1U-0008,main,book_pullback_ma20,130660,2026-09-21,D_open,13050,76,amount,991800,log,N,,throttle,,,N,1,,open,open,,2026-09-23,12290,-5.82,2,-57760,mark_to_market(마지막 종가)
B1_ub,B1U-0009,main,book_pullback_ma20,388050,2026-09-21,band_touch,10584.8,94,amount,994971,log,N,,throttle_delay,,,N,1,,open,open,,2026-09-23,10280,-2.88,2,-28651,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ub,B1U-0010,main,book_pullback_ma5,017900,2026-09-21,band_touch,10625.2,94,amount,998769,log,N,,,rs_leader(09-16),,N,1,,closed,sl,after0902,2026-09-22,10306.44,-3.00,1,-29963,entry_day_touch_skipped(진입 시각 불명)
B1_ub,B1U-0011,main,book_pullback_ma5,032820,2026-09-21,band_touch,14008.7,71,amount,994618,log,N,,,,,N,1,,closed,sl,after0902,2026-09-22,13588.44,-3.00,1,-29839,entry_day_touch_skipped(진입 시각 불명)
B1_ub,B1U-0012,main,book_pullback_ma5,115440,2026-09-21,D_open,10240,97,amount,993280,log,N,,,,,N,1,,closed,sl,entry_day,2026-09-21,9932.8,-3.00,0,-29798,
B1_ub,B1U-0013,main,book_pullback_ma5,203650,2026-09-21,D_open,2830,353,amount,998990,log,N,,,,,N,1,,closed,sl,entry_day,2026-09-21,2745.1,-3.00,0,-29970,
B1_ub,B1U-0014,main,book_pullback_ma5,217590,2026-09-21,band_touch,14695.5,68,amount,999294,log,N,,,,,N,1,,closed,sl,after0902,2026-09-22,14254.64,-3.00,1,-29979,entry_day_touch_skipped(진입 시각 불명)
B1_ub,B1U-0015,main,daytrading_3methods_breakout,0004V0,2026-09-21,D_open,6670,149,amount,993830,log,N,,,,,N,1,,open,open,,2026-09-23,6250,-6.30,2,-62580,mark_to_market(마지막 종가)
B1_ub,B1U-0016,main,daytrading_3methods_breakout,001520,2026-09-21,band_touch,1393.59,717,amount,999204,log,N,,,,,N,1,,closed,sl,after0902,2026-09-22,1216,-12.74,1,-127332,entry_day_touch_skipped(진입 시각 불명) · sl_gap_open(라이브는 09:05 이후 가격)
B1_ub,B1U-0017,main,daytrading_3methods_breakout,007610,2026-09-21,band_touch,5093.35,196,amount,998297,log,N,,,,,N,1,,closed,sl,after0902,2026-09-22,4584.02,-10.00,1,-99830,entry_day_touch_skipped(진입 시각 불명)
B1_ub,B1U-0018,main,daytrading_3methods_breakout,012200,2026-09-21,D_open,3930,254,amount,998220,log,N,,,,,N,1,,closed,sl,after0902,2026-09-23,3280,-16.54,2,-165100,sl_gap_open(라이브는 09:05 이후 가격)
B1_ub,B1U-0019,main,daytrading_3methods_breakout,052300,2026-09-21,D_open,1758,568,amount,998544,log,N,,,,,N,1,,closed,sl,after0902,2026-09-22,1582.2,-10.00,1,-99854,
B1_ub,B1U-0020,main,daytrading_3methods_breakout,109080,2026-09-21,D_open,9800,102,amount,999600,log,N,,,,,N,1,,open,open,,2026-09-23,9580,-2.24,2,-22440,mark_to_market(마지막 종가)
B1_ub,B1U-0021,main,daytrading_3methods_breakout,274090,2026-09-21,D_open,13100,76,amount,995600,log,N,,,,,N,1,,open,open,,2026-09-23,12930,-1.30,2,-12920,mark_to_market(마지막 종가)
B1_ub,B1U-0022,main,daytrading_3methods_breakout,321370,2026-09-21,D_open,1839,543,amount,998577,log,N,,,,,N,1,,closed,tp,after0902,2026-09-23,2022.9,+10.00,2,99858,
B1_ub,B1U-0023,main,daytrading_3methods_breakout,456070,2026-09-21,band_touch,6818.6,146,amount,995516,log,N,,,,,N,1,,closed,sl,after0902,2026-09-22,5880,-13.77,1,-137036,entry_day_touch_skipped(진입 시각 불명) · sl_gap_open(라이브는 09:05 이후 가격)
B1_ub,B1U-0024,main,daytrading_3methods_breakout,463480,2026-09-21,D_open,4335,230,amount,997050,log,N,,,,,N,1,,open,open,,2026-09-23,3945,-9.00,2,-89700,mark_to_market(마지막 종가)
B1_ub,B1U-0025,main,elder_ema_pullback,005935,2026-09-21,band_touch,200500,4,amount,802000,replay,N,,,,,N,1,,open,open,,2026-09-23,220000,+9.73,2,78000,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ub,B1U-0026,main,elder_ema_pullback,039030,2026-09-21,band_touch,478000,2,amount,956000,log,N,,,,,N,1,,open,open,,2026-09-23,481500,+0.73,2,7000,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ub,B1U-0027,main,elder_ema_pullback,095340,2026-09-21,band_touch,192500,5,amount,962500,replay,N,,,,,N,1,,open,open,,2026-09-23,212500,+10.39,2,100000,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ub,B1U-0028,main,minervini_volume_dryup,002990,2026-09-21,D_open,13480,74,amount,997520,replay,N,,,,,N,1,,open,open,,2026-09-23,13010,-3.49,2,-34780,mark_to_market(마지막 종가)
B1_ub,B1U-0029,main,minervini_volume_dryup,006340,2026-09-21,D_open,14000,71,amount,994000,log,N,,,,,N,1,,open,open,,2026-09-23,13490,-3.64,2,-36210,mark_to_market(마지막 종가)
B1_ub,B1U-0030,main,minervini_volume_dryup,006360,2026-09-21,D_open,37100,26,amount,964600,replay,N,,,,,N,1,,closed,sl,after0902,2026-09-23,34132,-8.00,2,-77168,
B1_ub,B1U-0031,main,minervini_volume_dryup,007340,2026-09-21,D_open,49150,20,amount,983000,log,N,,,,,N,1,,open,open,,2026-09-23,47900,-2.54,2,-25000,mark_to_market(마지막 종가)
B1_ub,B1U-0032,main,minervini_volume_dryup,088350,2026-09-21,D_open,5870,170,amount,997900,log,N,,,,,N,1,,open,open,,2026-09-23,5640,-3.92,2,-39100,mark_to_market(마지막 종가)
B1_ub,B1U-0033,main,minervini_volume_dryup,089860,2026-09-21,D_open,49550,20,amount,991000,log,N,,,,,N,1,,open,open,,2026-09-23,49650,+0.20,2,2000,mark_to_market(마지막 종가)
B1_ub,B1U-0034,main,minervini_volume_dryup,090430,2026-09-21,D_open,142500,7,amount,997500,log,N,,,,,N,1,,open,open,,2026-09-23,142500,+0.00,2,0,mark_to_market(마지막 종가)
B1_ub,B1U-0035,main,minervini_volume_dryup,144960,2026-09-21,D_open,10390,96,amount,997440,log,N,,,,,N,1,,closed,tp,entry_day,2026-09-21,11636.8,+12.00,0,119693,
B1_ub,B1U-0036,main,minervini_volume_dryup,282330,2026-09-21,D_open,137600,7,amount,963200,log,N,,,,,N,1,,open,open,,2026-09-23,132900,-3.42,2,-32900,mark_to_market(마지막 종가)
B1_ub,B1U-0037,main,rs_leader,000500,2026-09-21,D_open,324000,3,amount,972000,log,N,,,,,N,1,,open,open,,2026-09-23,318500,-1.70,2,-16500,mark_to_market(마지막 종가)
B1_ub,B1U-0038,main,rs_leader,00088K,2026-09-21,D_open,40550,24,amount,973200,replay,N,,,,,N,1,,closed,ma_break,after0902,2026-09-22,39600,-2.34,1,-22800,
B1_ub,B1U-0039,main,rs_leader,006340,2026-09-21,D_open,14000,71,amount,994000,replay,N,,,,,N,1,,open,open,,2026-09-23,13490,-3.64,2,-36210,mark_to_market(마지막 종가)
B1_ub,B1U-0040,main,rs_leader,017900,2026-09-21,D_open,10780,92,amount,991760,replay,N,,,,,N,1,,closed,sl,after0902,2026-09-23,9917.6,-8.00,2,-79341,
B1_ub,B1U-0041,main,rs_leader,020120,2026-09-21,D_open,8420,118,amount,993560,replay,N,,,book_envelope_200d(09-15),,N,1,,closed,sl,entry_day,2026-09-21,7746.4,-8.00,0,-79485,
B1_ub,B1U-0042,main,rs_leader,024840,2026-09-21,D_open,6440,155,amount,998200,replay,N,,,,,N,1,,open,open,,2026-09-23,6350,-1.40,2,-13950,mark_to_market(마지막 종가)
B1_ub,B1U-0043,main,rs_leader,032580,2026-09-21,D_open,5600,178,amount,996800,log,N,,,,,N,1,,closed,tp,entry_day,2026-09-21,6440,+15.00,0,149520,
B1_ub,B1U-0044,main,rs_leader,036930,2026-09-21,D_open,208500,4,amount,834000,replay,N,,,elder_ema_pullback(09-17),,N,1,,open,open,,2026-09-23,209500,+0.48,2,4000,mark_to_market(마지막 종가)
B1_ub,B1U-0045,main,rs_leader,064290,2026-09-21,band_touch,48152.5,20,amount,963050,replay,N,,,,,N,1,,closed,tp,open0900,2026-09-22,55400,+15.05,1,144950,entry_day_touch_skipped(진입 시각 불명) · gap_tp_open
B1_ub,B1U-0046,main,rs_leader,092190,2026-09-21,D_open,8760,114,amount,998640,replay,N,,,,,N,1,,closed,sl,after0902,2026-09-22,8059.2,-8.00,1,-79891,
B1_ub,B1U-0047,main,book_envelope_200d,010580,2026-09-22,D_open,2785,359,amount,999815,log,N,,,,,N,1,,open,open,,2026-09-23,2765,-0.72,1,-7180,mark_to_market(마지막 종가)
B1_ub,B1U-0048,main,book_envelope_200d,098120,2026-09-22,D_open,58500,17,amount,994500,log,N,,throttle_delay,,,N,1,,open,open,,2026-09-23,58000,-0.85,1,-8500,mark_to_market(마지막 종가)
B1_ub,B1U-0049,main,book_envelope_200d,252990,2026-09-22,D_open,18300,54,amount,988200,log,N,,throttle_delay,,,N,1,,open,open,,2026-09-23,17930,-2.02,1,-19980,mark_to_market(마지막 종가)
B1_ub,B1U-0050,main,book_pullback_ma20,036090,2026-09-22,D_open,1450,689,amount,999050,log,N,,throttle,,,N,1,,open,open,,2026-09-23,1398,-3.59,1,-35828,mark_to_market(마지막 종가)
B1_ub,B1U-0051,main,book_pullback_ma20,071090,2026-09-22,D_open,3235,309,amount,999615,log,N,,throttle_delay,,,N,1,,closed,tp,entry_day,2026-09-22,3558.5,+10.00,0,99962,
B1_ub,B1U-0052,main,book_pullback_ma20,080220,2026-09-22,band_touch,75952,13,amount,987376,log,N,,throttle,,,N,1,,open,open,,2026-09-23,77600,+2.17,1,21424,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ub,B1U-0053,main,book_pullback_ma20,082920,2026-09-22,band_touch,29593,33,amount,976569,log,N,,throttle,,,N,1,,open,open,,2026-09-23,27850,-5.89,1,-57519,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ub,B1U-0054,main,book_pullback_ma20,086450,2026-09-22,D_open,21000,47,amount,987000,log,N,,throttle,,,N,1,,open,open,,2026-09-23,21350,+1.67,1,16450,mark_to_market(마지막 종가)
B1_ub,B1U-0055,main,book_pullback_ma20,232140,2026-09-22,D_open,14310,69,amount,987390,log,N,,,,,N,1,,open,open,,2026-09-23,14250,-0.42,1,-4140,mark_to_market(마지막 종가)
B1_ub,B1U-0056,main,book_pullback_ma20,357880,2026-09-22,band_touch,1900.82,526,amount,999831,log,N,,throttle,,,N,1,,open,open,,2026-09-23,1937,+1.90,1,19031,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ub,B1U-0057,main,book_pullback_ma20,382800,2026-09-22,band_touch,5403.5,185,amount,999648,log,N,,throttle_delay,,,N,1,,open,open,,2026-09-23,5250,-2.84,1,-28398,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ub,B1U-0058,main,book_pullback_ma5,017900,2026-09-22,band_touch,10728.2,93,amount,997723,log,N,,,,,Y,2,1,closed,sl,after0902,2026-09-23,10230,-4.64,1,-46333,entry_day_touch_skipped(진입 시각 불명) · sl_gap_open(라이브는 09:05 이후 가격)
B1_ub,B1U-0059,main,book_pullback_ma5,030530,2026-09-22,D_open,27100,36,amount,975600,log,N,,throttle_delay,,,N,1,,open,open,,2026-09-23,28300,+4.43,1,43200,mark_to_market(마지막 종가)
B1_ub,B1U-0060,main,book_pullback_ma5,036540,2026-09-22,band_touch,10655.5,93,amount,990962,log,N,,,,,N,1,,closed,sl,after0902,2026-09-23,10335.83,-3.00,1,-29729,entry_day_touch_skipped(진입 시각 불명)
B1_ub,B1U-0061,main,book_pullback_ma5,125490,2026-09-22,D_open,12530,79,amount,989870,log,N,,throttle_delay,,,N,1,,closed,sl,after0902,2026-09-23,12154.1,-3.00,1,-29696,
B1_ub,B1U-0062,main,book_pullback_ma5,142280,2026-09-22,D_open,3295,303,amount,998385,log,N,,throttle,,,N,1,,closed,sl,entry_day,2026-09-22,3196.15,-3.00,0,-29952,
B1_ub,B1U-0063,main,book_pullback_ma5,192650,2026-09-22,D_open,8200,121,amount,992200,log,N,,throttle,,,N,1,,open,open,,2026-09-23,8450,+3.05,1,30250,mark_to_market(마지막 종가)
B1_ub,B1U-0064,main,book_pullback_ma5,332570,2026-09-22,band_touch,9393,106,amount,995658,log,N,,throttle_delay,,,N,1,,closed,sl,after0902,2026-09-23,8870,-5.57,1,-55438,entry_day_touch_skipped(진입 시각 불명) · sl_gap_open(라이브는 09:05 이후 가격)
B1_ub,B1U-0065,main,book_pullback_ma5,356680,2026-09-22,D_open,17910,55,amount,985050,log,N,,throttle,,,N,1,,closed,sl,entry_day,2026-09-22,17372.7,-3.00,0,-29551,
B1_ub,B1U-0066,main,book_pullback_ma5,417200,2026-09-22,band_touch,13887.5,72,amount,999900,log,N,,throttle,,,N,1,,closed,sl,after0902,2026-09-23,13470.88,-3.00,1,-29997,entry_day_touch_skipped(진입 시각 불명)
B1_ub,B1U-0067,main,book_pullback_ma5,452260,2026-09-22,D_open,2715,368,amount,999120,log,N,,throttle,,,N,1,,open,open,,2026-09-23,2765,+1.84,1,18400,mark_to_market(마지막 종가)
B1_ub,B1U-0068,main,daytrading_3methods_breakout,086960,2026-09-22,D_open,2155,464,amount,999920,log,N,,throttle_delay,,,N,1,,open,open,,2026-09-23,2045,-5.10,1,-51040,mark_to_market(마지막 종가)
B1_ub,B1U-0069,main,daytrading_3methods_breakout,097800,2026-09-22,D_open,2530,395,amount,999350,log,N,,throttle,,,N,1,,open,open,,2026-09-23,2430,-3.95,1,-39500,mark_to_market(마지막 종가)
B1_ub,B1U-0070,main,daytrading_3methods_breakout,099750,2026-09-22,D_open,7670,130,amount,997100,log,N,,,,,N,1,,open,open,,2026-09-23,7230,-5.74,1,-57200,mark_to_market(마지막 종가)
B1_ub,B1U-0071,main,daytrading_3methods_breakout,205100,2026-09-22,D_open,1441,693,amount,998613,log,N,,throttle,,,N,1,,open,open,,2026-09-23,1378,-4.37,1,-43659,mark_to_market(마지막 종가)
B1_ub,B1U-0072,main,daytrading_3methods_breakout,223250,2026-09-22,D_open,3630,275,amount,998250,log,N,,throttle_delay,,,N,1,,closed,sl,after0902,2026-09-23,3267,-10.00,1,-99825,
B1_ub,B1U-0073,main,daytrading_3methods_breakout,226590,2026-09-22,D_open,14480,69,amount,999120,log,N,,throttle,,,N,1,,open,open,,2026-09-23,14740,+1.80,1,17940,mark_to_market(마지막 종가)
B1_ub,B1U-0074,main,daytrading_3methods_breakout,254490,2026-09-22,band_touch,16716.9,59,amount,986297,log,N,,throttle,,,N,1,,open,open,,2026-09-23,16810,+0.56,1,5493,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ub,B1U-0075,main,daytrading_3methods_breakout,402490,2026-09-22,D_open,7610,131,amount,996910,log,N,,throttle,,,N,1,,open,open,,2026-09-23,7140,-6.18,1,-61570,mark_to_market(마지막 종가)
B1_ub,B1U-0076,main,daytrading_3methods_breakout,425040,2026-09-22,D_open,12970,77,amount,998690,log,N,,throttle,,,N,1,,open,open,,2026-09-23,12890,-0.62,1,-6160,mark_to_market(마지막 종가)
B1_ub,B1U-0077,main,deep_mr_dev20,475830,2026-09-22,D_open,27100,36,amount,975600,log,N,,,,,N,1,,closed,sl,entry_day,2026-09-22,25203,-7.00,0,-68292,
B1_ub,B1U-0078,main,elder_ema_pullback,039030,2026-09-22,D_open,491000,2,amount,982000,log,N,,,,,Y,2,1,open,open,,2026-09-23,481500,-1.93,1,-19000,mark_to_market(마지막 종가)
B1_ub,B1U-0079,main,elder_ema_pullback,051900,2026-09-22,band_touch,301500,3,amount,904500,replay,N,,,,,N,1,,open,open,,2026-09-23,292500,-2.99,1,-27000,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ub,B1U-0080,main,elder_ema_pullback,064760,2026-09-22,D_open,272500,3,amount,817500,replay,N,,,,,N,1,,open,open,,2026-09-23,286000,+4.95,1,40500,mark_to_market(마지막 종가)
